count,noun,verb
664,Abramovitch,et
230,Abrams,used
64,Abroad,shows
82,Absences,caused
241,Abstract,Feeding
151,Abu,Iyad
64,Abuelita,took
52,Abyssinians,assert
99,ab,falls
63,abandonment,keeps
103,abbey,perched
125,abbeys,appear
69,abbot,describes
135,abbreviations,compiled
60,abduction,brings
72,aber,is
442,aberrations,follow
97,abiding,does
91,abilities,act
296,ability,pertains
76,ablation,removes
166,abnormalities,accompanied
43,abode,offered
88,abodes,might
43,abolition,provides
66,abolitionists,raise
56,aboriginals,shall
44,aborigines,retired
139,abridgement,entitled
109,abscess,beginning
91,abscission,does
84,absence,decided
59,absentation,is
1313,absolution,granted
63,absolutists,wanted
126,absorbers,become
60,abstractions,lay
52,absurdities,propounded
637,abundance,given
571,abuse,Learning
816,abuses,come
50,abutment,provides
814,abutments,was
115,ABA,occurs
52,ABC,going
67,ABH,antigens
332,ABOUT,THIS
245,AB,combined
54,Abaga,sent
178,Abarbanel,is
49,Abarca,treats
142,Abaris,is
78,Abas,said
110,Abatement,may
53,Abba,remained
87,Abbess,entered
145,Abbey,creates
981,Abbot,says
264,Abbott,refused
455,Abbreviations,List
62,Abby,heaved
262,Abdal,was
55,Abduh,thought
68,Abdullah,stared
59,Abdullahi,sent
64,Abercromby,lost
53,Abernethy,concluded
135,Abhinavagupta,gives
91,Abinger,were
190,Abkhasians,have
92,Abolitionism,could
57,Abolitionist,proposed
42,Abolitionists,accused
54,Aboriginals,working
1300,Abraham,dwells
53,Abrams,examines
57,Abrasives,will
6587,Abridgment,is
105,Abyssinia,held
119,Abyssinians,believe
99,abbe,accompanied
49,abbess,showed
44,abbey,closed
161,abbot,rode
631,abbreviations,was
1196,abdomens,were
97,abdominal,bracing
409,abductors,may
114,aberrations,differ
249,abilities,impaired
268,ability,guided
75,ablation,suggests
48,abnormalities,distinguish
3189,abnormality,could
112,abode,appeared
107,abolition,increased
185,abortion,stems
46,abortions,present
78,abrasions,inflicted
108,abrasive,applied
649,abrasives,may
47,abscess,precedes
106,abscissa,depicts
84,absence,compelled
135,absorbance,detected
112,absorption,lying
87,abstracts,formed
3012,abundance,lasts
611,abuse,constituted
43,abuses,extend
79,ABC,appear
397,ABM,could
216,ABOUT,ALL
198,ABPP,is
394,ABP,has
1100,AB,IMPORTED
143,Abacha,can
604,Abakumov,was
368,Abbe,does
63,Abbey,completed
48,Abbot,becomes
292,Abbott,played
3411,Abby,shuddered
161,Abdiilhamid,had
510,Abel,seized
96,Abercrombie,speaks
59,Abernathy,offered
84,Abhinavagupta,tells
53,Abington,gave
44,Abkhazia,continued
46,Abner,shall
2276,Abraham,answers
109,Abrams,appeared
114,Abrocomas,had
100,Absalom,gathered
142,Abstraction,could
44,Abuse,stated
71,Abyssinian,does
102,ab,i
56,abbess,bowed
320,abbot,enters
60,abc,had
79,abdomen,massaged
52,abduction,take
3218,aberration,has
9361,abilities,consists
359,ability,approaches
332,abnormalities,Certain
167,abolition,passed
85,abolitionists,cited
48,abortions,reflect
2718,absence,introduces
87,absorbance,associated
108,absorbers,designed
161,absorption,been
50,abstractions,covering
120,abstractors,have
276,absurdity,seemed
64744,abundance,is
698,abuse,Cannabis
66,abusers,suffered
507,ABL,was
105,ABOVE,CONSENT
165,ABV,is
138,AB,begins
126,Abacha,made
94,Abaye,was
131,Abbey,arrived
76,Abbot,retained
7385,Abbott,declares
183,Abbreviations,AGI
825,Abby,grinned
246,Abdullah,followed
95,Abe,muttered
155,Abeba,is
536,Abel,cites
115,Abelard,fled
88,Aberdares,were
46,Aberdeen,helped
54,Abernathy,should
52,Abi,are
100,Abigail,doubted
63,Ability,seems
83,Abimelech,appears
172,Abner,decided
282,Aboriginals,do
255,Aborigines,learn
282,Abraham,drive
94,Abrahams,claimed
213,Abram,means
58,Abramoff,et
89,Abramov,has
71,Abrams,entered
387,Abreu,had
58,Abruzzi,did
108,Absence,are
125,Absolute,Relative
1607,Absolution,was
99,abbess,saw
115,abbot,suggested
472,abbreviation,made
3866,abbreviations,were
337,abdomen,reveal
94,aberration,involved
88,abettors,must
6400,abilities,connected
12479,ability,adapted
45,ables,must
145,ablutions,took
47,abode,fatigued
44,abominations,set
55,abortion,assumes
319,abortionist,had
67,abrasives,found
62,abridgment,omits
2057,abscess,developed
61,abscission,increased
499,absconding,was
88,absence,secured
72,absolute,left
122,absorbents,was
535,absorptions,may
3124,abstinence,had
675,abstraction,amounts
57,absurdity,grew
63,abuelita,is
63,abuse,denounced
106,abuser,learns
171,abutters,have
103,ABBREVIATIONS,BIBLIOGRAPHY
2840,ABC,appears
182,ABSENT,OR
139,Abbas,attempted
3242,Abbe,is
4622,Abbey,contain
98,Abbot,going
169,Abbott,named
223,Abbreviations,AEC
353,Abby,interrupted
207,Abductor,Hallucis
81,Abe,begins
657,Abelard,failed
738,Abelis,et
218,Abich,has
546,Abigail,lived
1348,Abijah,was
460,Abnormalities,found
114,Abodes,are
65,Abondance,et
150,Aboriginal,remains
497,Aborigines,called
57,Aborn,et
3674,Abraham,differs
46,Abram,added
45,Abramson,used
75,Abravanel,made
310,Absentees,are
79,Absorption,Band
53,Abud,is
45,abbe,succeeded
284,abbey,lies
268,abbeys,made
1266,abbot,died
113,abbots,refused
63,abbreviation,serves
449,abbreviations,might
522,abdomen,causing
57,abductees,come
108,aberration,related
421,abilities,bear
591,ability,choose
875,abnormality,arises
80,abolition,forced
122,aboriginals,called
503,abortion,provides
43,abortionists,began
54,abrasion,covered
327,abscesses,scattered
410,absence,bred
146,absenteeism,according
459,absolute,appears
51,absorbers,replaced
67,absorbing,can
145,absorbtion,was
44,absorptiometers,are
527,absorption,appearing
75,abstinence,implied
87,abstraction,processes
129,abstractions,begin
58,abstracts,reported
1422,absurdity,had
391,abundances,did
431,abuse,entails
333,abuses,covered
76,ABA,sponsored
44,ABBREVIATIONS,AH
87,ABEF,is
49,ABNORMAL,HEMOGLOBINS
1415,AB,Prove
183,Ab,binding
55,Abbas,stopped
64,Abbey,witnessed
136,Abbie,have
285,Abbot,cried
2460,Abby,figured
113,Abdominis,Muscle
61,Abdullah,Saeed
291,Abe,explained
59,Abel,traveled
128,Abelard,proposed
106,Abercromby,decided
79,Aberdeen,suggests
801,Abigail,rushed
192,Abolitionists,aroused
312,Aborigines,adapted
128,Abortion,raises
978,Abraham,observed
73,Abruzzo,chamois
47,Absorption,measured
47,Abyssinia,reported
56,abbey,lie
231,abbot,wished
216,abbots,assembled
400,abdomen,allows
107,abdominal,left
1644,aberration,produced
5354,aberrations,have
174,abeyance,can
176,abgehalten,am
66,abhorrence,shown
304,ability,bred
1859,ablation,using
74,ablations,had
567,abnormality,encountered
61,abodes,occupied
1096,aborigines,can
119,abortion,rises
5219,abortions,made
48,abounds,was
42,about,broke
48,abrasion,creates
93,absolutism,sought
69,absorbance,be
639,abstraction,associated
92,abstractors,will
45,absurdism,are
176,abundance,calculated
306,abuse,held
802,abuses,appear
227,ABA,recommended
188,ABBEY,ROAD
58,ABC,fired
74,ABD,must
56,ABRI,were
92,Abades,is
331,Abbas,have
332,Abbey,saw
90,Abbie,tells
271,Abbott,edited
156,Abbreviations,AFC
956,Abby,arched
77,Abdallah,held
125,Abdul,reached
51,Abdullah,muttered
96,Abelard,carried
84,Aberbrothock,was
90,Abercromby,agreed
146,Abigail,referred
664,Abilities,were
46,Abington,are
75,Ablation,should
52,Able,makes
76,Abolitionists,want
91,Aborigines,painted
256,Abraham,interpreted
222,Abram,paid
103,Absenteeism,declined
103,Abuses,arose
250,Abyssinia,made
47,abandon,associated
47,abbey,indicates
70,abbots,included
2630,abbreviations,denote
428,abdomen,carries
60,abductees,being
41,abigail,entered
57,abilities,subserved
151,ability,originates
678,ablations,are
76,abnormalities,comprising
250,abolitionists,approached
750,abortion,applies
412,abrogation,had
119,abscess,matures
214,absence,assumes
1690,absences,will
45,absentees,attached
1090,absolute,could
785,absorber,were
52,abstinence,unassisted
201,abstraction,holds
1528,abstracts,included
893,absurdity,might
286,abundance,achieved
11602,abuse,been
100,abusers,learned
322,abuses,imposed
123,ABA,adopt
44,ABC,titled
118,ABOVE,CARD
94,ABO,was
87,ABPA,can
1202,AB,constitute
89,Abbas,described
75,Abbat,had
650,Abbey,left
2041,Abd,el
53,Abdelmuman,governed
75,Abdul,waited
379,Abdullah,announced
83,Abdurrahman,came
577,Abe,started
131,Abel,calling
751,Abelard,are
48,Abell,put
75,Abelson,points
179,Abetment,is
91,Abner,muttered
1356,Aborigine,was
728,Abraham,choose
221,Abrahams,did
334,Abram,found
325,Abrantes,is
43,Abridgment,should
101,Abrikosov,was
361,Absalom,turned
117,Absalon,fili
210,Absorbency,is
60,Abstraction,comprises
175,Abuse,were
213,abbey,comes
141,abbot,learned
156,abdomen,filling
48,abdominal,were
185,aber,will
1699,abilities,deemed
1699,ability,extends
47,ablation,observed
279,ablution,had
48,abnormalities,mediated
101482,abnormality,is
1295,abolition,must
244,abolitionists,favored
85,abortion,derives
249,abortions,come
243,abovementioned,are
218,abridgement,should
62,abscess,remain
359,abscesses,would
5851,absence,according
48,absolutism,aroused
83,absorbent,be
46,absorber,represents
973,absorption,confirmed
121,absorptions,lead
170,abstainers,could
137,abstaining,were
2116,abstraction,contains
420,abstractions,forget
116,abundance,applies
1224,abuse,focuses
144,abusers,require
803,abuses,attributed
1477,abutments,should
258,ABC,construct
106,AB,came
226,Abbasides,had
325,Abbot,left
88,Abbott,graduated
52,Abbreviations,Full
143,Abby,brings
66,Abderhalden,had
624,Abe,broke
60,Abeih,was
156,Abel,demanded
42,Abelard,created
1268,Abelmoschus,esculentus
118,Aberdeen,granted
91,Abernathy,replied
58,Abhayagiri,is
111,Abies,holophylla
163,Abolitionists,going
139,Aborigines,consider
47,Aboukir,capitulated
56,Abraham,swallowed
88,Abram,gets
175,Abrams,insisted
310,Absalom,might
85,Absolutism,will
113,Abstract,Thought
397,Abu,has
78,Abuses,grow
88,Abutilon,theophrasti
54,abbeys,given
87,abbies,made
699,abbot,ordered
122,abbreviations,cited
250,abdomen,pointed
6795,ability,kept
74,abjuration,follows
160,abolition,approached
311,abolitionism,did
86,abortions,ranged
122,abrasives,would
190,absence,alarmed
70,absences,rose
77,absentees,lived
169,absorbents,being
46,absorbers,take
541,absorption,Am
127,abstainers,should
183,abstinence,carried
57,abstraction,consist
1517,abstractions,derived
54,abstracts,done
618,absurdities,might
47,absurdity,burthened
145,abuela,was
905,abuse,prevents
53,abuser,controls
58,abusers,seems
50,ABBREVIATIONS,Arch
139,ABC,reserves
53,ABLE,has
446,Abbas,held
74,Abbey,sits
58,Abbot,stated
225,Abbott,delivered
260,Abby,fixed
139,Abdomen,consisting
381,Abdullah,held
428,Abe,closed
191,Abercorn,has
3384,Abercromby,had
215,Aberdeen,proving
59,Abies,subalpina
2313,Abigail,born
114,Able,made
169,Aborigines,stood
676,Abortions,may
1377,Abraham,placing
429,Abrams,writes
80,Absentees,can
56,Absorption,tends
73,Abu,told
92,Abundance,must
2435,Abuse,can
389,abbey,gave
111,abbots,will
79,abdomen,elicits
502,aberrations,arising
246,abilities,consisted
191,ability,acknowledged
4808,abnormalities,appear
224,abolitionists,attempt
155,aboriginals,may
1062,abortion,entailed
515,abrasive,must
520,abscesses,perforating
96,absences,noted
70,absolute,be
98,absolution,arrived
61,absolutism,prevailing
496,absorbent,has
41,absorbers,protect
155,abstentions,came
625,abstraction,gets
416,abstractions,apply
68,abundance,reigns
45,abundances,adopted
459,abuse,Childhood
45,abusers,die
2576,abuses,became
169,abutment,could
55,abutter,must
260,ABA,established
527,ABC,issues
472,ABM,can
68,ABPC,had
177,ABRAHAM,WAS
60,ABS,published
176,AB,added
174,Abbas,narrates
168,Abbot,ran
728,Abbott,pulled
83,Abernathy,felt
394,Abernethy,says
214,Abigail,begged
542,Abihu,is
55,Abner,declared
86,Abolition,creed
93,Abolitionism,seems
115,Abolitionists,succeeded
154,Aborigines,ate
51,Above,be
520,Abraham,depended
54,Abrahamson,told
574,Abrams,called
86,Absalom,acted
72,Absenteeism,should
57,Abstraction,reduces
353,Abuses,stript
192,Abyssinia,be
127,ab,had
831,abandonment,stemming
452,abbot,paid
95,abbots,attending
67,abbreviations,viii
125,abc,has
5196,abdomen,being
84,abdomens,was
40,aberration,began
368,abilities,declined
313,ability,figured
51,abjuration,passed
3099,abnormalities,must
573,abolitionists,thought
54,abortion,disappeared
262,aboue,said
62,abrasion,heals
50,abscess,composed
54,abscissae,represented
374,absence,alters
455,absolute,came
163,absolutism,makes
258,abstentions,would
242,abstinence,occurred
96,abstraction,selected
4382,absurdities,were
1709,absurdity,does
811,abundances,could
9905,abuse,Axis
1302,abusers,has
85,ABBREVIATIONS,AS
84,ABB,may
94,ABCDE,FGH
118,ABLE,WAS
55,ABNORMALITIES,ARE
79,ABSCESS,OR
80,ABSTRACTS,Published
392,AB,bears
63,Ababa,led
179,Abacha,said
103,Abaelard,does
46,Abarca,dates
257,Abascal,had
92,Abbasids,used
2487,Abbot,should
217,Abby,reflected
5081,Abduction,is
293,Abdul,says
301,Abe,can
55,Abeille,published
274,Abel,passed
138,Abhidharma,are
80,Abhlras,were
43,Abie,will
42,Abigail,pretended
73,Abilities,developed
53,Abinger,observed
74,Abiola,came
188,Abner,spoke
125,Aboh,is
204,Abolition,will
108,Aboriginals,called
184,Abortion,counseling
173,Abraham,exists
82,Abrahams,began
420,Abrams,commented
145,Abroad,provides
481,Absalom,could
43,Abstracta,are
113,Abul,had
143,Abundance,comes
218,abatement,operating
52,abbreviation,having
333,abdomen,presented
159,abdomens,distended
100,abductor,did
627,ability,increases
46,abler,will
175,abnegation,did
111,abnormality,contributes
103,abolitionists,mean
248,abortionist,has
137,abortions,attributed
351,abrogation,may
254,abscess,evacuated
361,abscissas,denote
394,absence,confused
81,absences,taken
121,absenteeism,requires
213,absolute,implies
165,absolutists,will
403,absorption,FIGURE
466,abstractions,dealt
591,abstractness,are
91,abundance,causing
111,abuse,flew
137,abuses,lingered
2770,abyss,appear
305,ABC,confounded
62,ABR,requires
85,ABS,absolutive
46,ABUSE,ALCOHOL
80,Ab,shows
42,Ababa,knew
53,Abacha,used
108,Abax,parallelepipedus
629,Abayi,said
88,Abbas,granted
132,Abbes,were
224,Abbess,calls
240,Abbeys,was
667,Abbie,has
352,Abbot,arrives
737,Abbott,ended
211,Abbreviations,explained
52,Abdullah,feels
109,Abdurrahman,did
298,Abeba,was
43,Abelard,urged
63,Abercrombie,joined
47,Abercromby,observed
133,Aberdeen,delivered
56,Aberhart,announced
116,Abjuration,is
51,Abkhazia,may
878,Aborigines,might
745,Abraham,cherished
220,Abram,explains
45,Abrams,attended
6783,Absalom,had
100,Absence,doth
80,Absolute,coming
695,Abstract,Based
331,Abstraction,does
130,Absyrtus,did
78,Abubeker,ascended
398,abatis,were
158,abbot,played
56,abbots,drew
8444,abbreviation,used
41,abdication,put
92,abdomen,displayed
112,aberrancy,may
61,aberration,required
146,aberrations,measured
502,abilities,ranging
2237,ability,attained
280,ablation,decreases
5558,abnormalities,detected
3153,abnormality,occurs
70,abolitionists,applied
171,aborigines,concerning
422,abortion,been
55,abortions,violates
200,abortus,was
169,abscess,making
1556,abscesses,appear
216,absence,hunting
3019,absentee,is
81,absolution,remain
154,absorber,using
121,absorbers,fitted
211,absorption,depended
155,abstracter,has
168,abstraction,deriving
55,abstractness,seems
182,abstracts,collected
356,abuse,amounting
117,abusers,stop
45,abuses,reduced
1953,ABA,had
68,ABBREVIATIONS,ADC
401,ABC,argues
83,ABMs,had
607,ABOVE,LIMITATIONS
159,AB,subjected
73,Abba,continued
202,Abbey,owed
171,Abbie,replied
102,Abbot,sought
700,Abbott,appeared
173,Abbottabad,was
1017,Abby,rubbed
129,Abdala,was
130,Abductions,were
107,Abdulla,caught
52,Abe,knocked
403,Abebe,was
43,Abel,accepts
596,Abelard,replied
92,Aberavon,was
168,Abercrombie,points
228,Abie,said
197,Abietineae,are
90,Abigail,gazed
496,Ability,are
291,Abinger,is
69,Abishai,whispered
47,Ablewhite,stood
100,Abner,lifted
84,Abnormal,evoked
68,Abolitionists,understood
2816,Aborigines,did
481,Abortion,occurs
388,Abraham,acknowledged
1484,Abram,would
147,Absalom,set
169,Abscess,opened
231,Absolute,do
72,Abstraction,gives
40,Abyssinians,established
45,abandonment,differs
1923,abasement,paved
215,abbess,received
2939,abbey,has
372,abbots,might
47,abbreviations,chosen
130,abc,d
192,abdomen,placed
89,abduction,plays
210,aberration,do
65,abhorrence,seems
200,abies,was
260,abilities,open
775,ability,afforded
47,abnormalities,distal
86,abnormality,came
45,abolition,adopted
80,abolitionists,achieved
93,aborigine,must
270,aborigines,felt
176,absence,arrived
43,absentee,employs
93,absolute,Is
299,absolutism,prevailed
427,absolutist,thinking
1042,absorbances,were
240,abstention,shall
102,abstinence,appointed
54,abstraction,underlies
126,abstracts,gives
46,absurdities,attached
994,abundance,correlated
57,abuser,suffers
215,abuses,observed
49,abutments,form
274,ABA,do
275,ABC,acquired
55,ABMT,have
52,AB,carried
214,Abaza,added
46,Abbas,liked
499,Abbey,et
130,Abbie,shrugged
80,Abbildung,und
98,Abbot,acknowledged
106,Abbott,charged
564,Abby,liked
94,Abdera,sent
741,Abe,bent
50,Abena,went
63,Aberdeen,rejected
7719,Ability,is
155,Abnormalities,related
63,Abolitionists,failed
92,Abondance,is
2540,Abraham,binding
1499,Abram,caught
65,Abreu,returned
87,Absolute,considered
281,Absolutism,came
63,Absorbents,may
262,Abstinence,does
86,Abu,Sayeed
48,Abuse,represents
127,Abutments,may
42,Abuyah,became
775,Abydos,were
311,abacus,decorated
3877,abatement,are
480,abbot,have
94,abbots,set
70,abbreviations,CE
207,abdomen,compared
114,abduction,following
368,abilities,afford
1119,ability,decreased
50,ablution,takes
1664,abnormalities,causing
54,abohm,is
41,aborigines,placed
241,abortion,come
823,abscess,arising
97,abscesses,lying
42,abscissa,be
4989,absence,casts
67,absorbers,did
842,absorption,lies
94,abstinence,having
52,abstraction,gathered
262,abstracts,give
137,absurdities,put
263,absurdity,emerges
202,abundance,occurring
107,abus,d
5291,abuse,be
128,abuser,violates
89,abusers,having
159,abuses,shown
370,abutter,does
45,abysses,separating
46,ABB,operates
2104,ABC,broadcast
72,ABF,had
167,ABOVE,MEAN
72,ABPA,should
353,Ababa,have
99,Abbe,declared
58,Abbess,regarded
56,Abbot,approached
84,Abbott,understands
227,Abby,rushed
114,Abdallah,blushed
120,Abe,changed
673,Abel,nodded
102,Abelard,stands
56,Abenakis,made
242,Aberdeen,met
62,Aberrations,caused
252,Abigail,carried
140,Ability,required
3387,Abimelech,was
50,Abolition,have
48,Abolitionists,suffered
76,Abourezk,has
85,Abrahah,is
129,Abraham,accept
64,Abram,acquired
282,Absalon,had
671,Absolute,falls
334,Abuse,includes
129,Abyssinia,led
1329,abandonment,shall
78,abbe,declared
195,abbess,answered
115,abbot,finds
129,abc,must
347,abdication,made
615,abdomen,facing
352,abduction,being
50,abilitie,were
743,abilities,believed
3713,ability,endeavoured
44,abode,produced
835,abolitionists,came
426,abomination,would
94,abominations,took
958,aborigines,should
139,abortifacients,was
43,abortions,climbed
162,abrasive,known
144,abscess,using
332,abscesses,appeared
52,absoluteness,be
54,absolution,been
464,absorbances,measured
52,absorbents,leading
2710,absorption,apply
47,abstracts,depends
606,abuse,confronts
107,abuser,believes
103,ABA,offers
126,ABBREVIATIONS,xiii
42,ABS,becomes
859,AB,became
218,Ababa,could
100,Abacha,declared
77,Aban,is
71,Abbey,given
99,Abbie,paused
117,Abbot,wants
630,Abbott,put
56,Abby,need
66,Abdallah,offered
42,Abdul,liked
66,Abdulla,can
183,Abdullah,ruled
61,Abdurahman,became
405,Abeel,was
1174,Abenakis,were
70,Abercrombie,attacked
1159,Aberdeen,made
99,Abernathy,stepped
334,Abha,is
59,Abner,fought
173,Abolitionists,hold
454,Aborigines,appeared
724,Abraham,carry
51,Abrasion,should
637,Absolute,Will
303,Abstract,Following
322,Absurd,are
100,Abubakar,came
85,abandon,d
296,abasement,could
208,abbe,might
159,abbreviations,take
362,abdication,might
179,abetment,was
44,abhorrence,attached
476,ability,attracts
57,ablation,reduced
45,abolitionists,talk
102,aborigines,refused
87,abortion,apply
15289,abrasion,is
81,abridgment,did
115,abscess,demonstrated
400,absence,lost
230,absences,continued
71,absolutism,used
168,absorbance,following
81,absorber,removed
488,absorbers,consisting
129,absorbing,were
267,absorption,changes
733,abstention,can
85,abstraction,put
51,abstractness,associated
285,abuse,learn
294,abuses,ran
47,abyss,become
144,ABC,claims
44,ABGD,is
399,ABI,was
405,AB,forms
86,Abbado,conducted
411,Abbie,says
126,Abbot,permitted
303,Abbott,observed
106,Abbreviations,ACh
115,Abby,paid
156,Abciximab,facilitates
1607,Abe,got
398,Abel,appear
50,Abenakis,cooled
56,Abernethy,having
260,Abhimanyu,had
74,Abiathar,has
105,Abigail,visited
77,Ability,implies
317,Abimelech,gave
57,Abinger,ruled
140,Able,owns
41,Abolitionists,needed
1172,Abraham,saying
73,Abram,used
494,Abrams,agreed
68,Absentee,Landlord
197,Absorption,means
78,Abundance,shall
148,aba,was
211,abalone,have
815,abbey,can
67,abbot,continues
541,abbreviation,ed
537,abdomen,allowing
53,abdominal,covering
747,aberrations,might
41,abhors,Shall
1973,abilities,compared
874,ability,concluded
150,aborigines,dwelt
245,abortion,adopted
145,abortions,remains
433,abrasion,had
69,abrasions,require
92,abscess,refers
151,abscesses,depends
516,abscission,occurs
141,absence,stated
67,absolutism,introduced
112,absolutive,are
165,absorbance,becomes
2316,absorber,has
181,abstinence,preceding
65,abstraction,arose
198,abstractions,emerge
54,absurdists,were
150,absurdities,mentioned
71,abundances,imply
1519,abuse,changes
134,abuser,seems
356,ABC,attempts
373,ABSTRACTS,SERVICE
113,AB,come
104,Abailard,did
59,Abaza,declared
54,Abbess,bowed
60,Abbey,announced
507,Abbot,felt
54,Abbreviation,may
62,Abbreviations,Ant
91,Abdnor,was
838,Abdulla,is
180,Abdullah,proclaimed
284,Abe,considered
167,Abel,du
361,Abelard,describes
127,Aberg,is
78,Abergeldie,was
66,Abilities,Test
86,Abner,realized
102,Abnormalities,produced
127,Aboab,had
127,Aboriginals,being
163,Aborigines,referred
97,Abrabanel,had
4860,Abraham,became
610,Abrams,wrote
115,Abrasax,is
131,Absolute,found
97,Abstraction,provides
169,Abstracts,Annual
78,Abydos,remained
41,abandon,comes
84,abasia,was
40,abbey,occurs
62,abbot,recalled
234,abbots,ruled
65,abbreviation,set
180,abbreviations,become
832,abdomen,expand
698,abductees,were
173,aberration,consists
49,abilities,Do
780,ability,Being
49,abject,permeates
64,ablaze,was
2744,abnormalities,induced
88,abnormality,visualized
40,abortionists,seeking
202,absence,increasing
51,absoluteness,seems
62,absolutism,reflected
327,absorbance,increased
210,absorption,helps
1189,abstraction,dealing
48,abundance,gained
757,abuse,excuses
43,abuses,involves
858,abutments,must
248,abyss,exists
100,abysses,was
69,ABC,stand
217,ABR,does
75,ABS,requires
329,Abbas,should
81,Abbie,spent
47,Abbot,explains
1054,Abby,clasped
167,Abduh,came
649,Abdulhamid,was
1563,Abdullah,became
242,Abel,paid
96,Abenakis,was
51,Aberdeen,based
269,Abies,spp
78,Abimelech,sees
91,Abolitionists,faced
395,Aborigine,could
4119,Aborigines,insist
156,Abramovitz,is
103,Abrams,opened
88,Abrolhos,was
413,Abruzzi,are
316,Absolute,flows
44,Abundances,have
41,Abuse,continued
46,Abydos,dating
686,ab,would
4240,abandonment,found
634,abbe,would
158,abbess,entered
258,abbot,drew
422,abdomen,retracted
79,abdomens,ripped
57,abduction,meant
76,aberration,willed
578,abilities,look
967,ability,bordering
42,ablations,resulted
126,ablative,ending
2252,abnormalities,included
1680,abnormality,had
47,abode,allows
93,abolition,ended
219,abolitionists,maintained
151,abounds,is
1145,about,was
62,abrasion,indicates
112,abscess,pressing
65,abscesses,suggest
4833,absolute,was
48,absolution,means
157,absolutist,claims
120,absorbance,given
564,absorbers,must
541,absorption,increasing
67,absorptions,lie
285,abstinence,appeared
2030,abstraction,becomes
274,abstracts,marked
40,absurdities,encountered
42,absurdity,felt
119,abundances,inferred
57,abuse,withhold
110,abuser,requires
47,abusers,hold
339,abuses,reformed
108,abutment,becomes
410,abyss,did
272,ABA,issued
140,ABC,appeared
117,ABO,antigens
44,ABSTRACT,UNCLASSIFIED
45,AB,grows
7084,Ab,is
1527,Ababa,had
45,Abandonment,consists
150,Abbas,issued
395,Abbe,found
125,Abbeville,stipulated
133,Abbey,argues
152,Abbie,continued
195,Abbot,applied
351,Abbott,calls
304,Abby,approached
55,Abdulla,followed
168,Abe,repeated
469,Abel,showed
127,Abelard,pointed
545,Aber,die
46,Abercrombie,assumed
408,Abercromby,called
55,Aberglaube,was
496,Abigail,spoke
81,Abolition,carried
361,Abolitionists,began
48,Aboyne,would
1190,Abraham,added
195,Abram,bound
61,Abrams,urged
1223,Abreu,et
42,Absorption,FIGURE
44,Absurdity,marks
52,Abundant,remains
43,Abuse,offered
61,Abuses,abounded
3026,Abwehr,was
74,ab,consists
162,abbat,is
49,abbot,dismissed
477,abc,will
122,abdication,conciliated
1067,aberration,depend
1149,abilities,continues
204,ability,considering
221,ablation,resulted
408,abnegation,received
175,abnormality,correlated
572,abomination,had
278,aborigines,remained
586,abortion,believe
1365,abortionists,are
47,abouts,did
90,abrasion,required
573,abscess,found
291,absence,expires
49,absences,forced
59,absenteeism,constitutes
79,absolutism,turned
77,abstractions,held
45,absurdity,invented
466,abundance,exists
724,abundances,will
475,abuse,developed
193,abusers,needs
1912,abuses,being
426,ABA,plays
444,ABC,put
50,AB,starting
41,Abades,selling
215,Abascal,et
447,Abba,did
105,Abbe,sat
342,Abbey,brought
86,Abbots,would
312,Abbott,accepts
340,Abby,collected
61,Abdallah,renewed
188,Abel,accompanied
88,Abelard,challenged
711,Aberdeen,thought
73,Aberfeldy,was
3898,Abies,grandis
2663,Abigail,have
43,Abingdon,obtained
75,Able,stood
87,Abner,worked
67,Abolitionists,commenced
107,Aborigines,occurred
561,Abraham,faced
825,Abram,passed
69,Abramowitz,told
115,Abreu,said
67,Absalom,drove
910,Absenteeism,has
77,Absidia,orchidis
85,Absolute,holds
138,Absolutes,have
86,Abuelita,would
498,ab,iis
105,abandonment,applies
55,abatement,happens
43,abbey,escaped
75,abbot,spent
162,abdomen,compressed
532,aberration,called
64,aberrations,reflect
728,abilities,FIGURE
686,ability,compelled
170,abnormalities,complicating
206,abolitionists,realized
92,abolitions,were
351,abortion,completed
121,abortions,vary
53,abrasive,produces
420,abruption,can
86,abs,returns
509,abscess,remained
40,absentees,rushed
74,absolutism,laid
47,absorbance,axis
1048,absorption,forms
148,abstinence,increased
166,abstractions,makes
1270,abstracts,appears
335,abundance,causes
62,abundances,correlate
1683,abuse,appear
133,abuses,designed
101,ABC,indicated
71,ABGs,drawn
98,ABI,have
58,ABUTMENT,TEETH
66,AB,OR
120,Abba,returned
133,Abbas,changed
1320,Abbe,said
54,Abbott,employed
137,Abbreviation,Full
1301,Abby,returned
272,Abdul,ordered
194,Abe,finished
422,Abel,closed
76,Abell,became
112,Abena,said
129,Abend,im
131,Abercrombie,died
107,Ability,have
878,Able,said
177,Abner,rose
76,Aborigines,meant
169,Abortion,affects
360,Abraham,di
130,Abrahams,made
206,Abramovich,had
60,Abrams,demonstrated
85,Abravanel,lived
157,Absalom,reigneth
4449,Abscesses,may
130,Abstraction,becomes
47,Abt,have
499,Abu,Rudeis
106,abbey,depended
177,abdomen,carried
91,abductees,say
138,abductor,were
4725,abeyance,pending
1156,abilities,accompanying
123,ability,wins
102,ablebodied,are
47,ablution,consists
518,abnormalities,consisted
190,abnormality,included
90,abode,comes
140,abortions,violated
8402,abscess,will
392,abscissa,may
292,absence,lay
472,absenteeism,became
