count,noun,verb
63,Ayacucho,will
5057,Ayala,was
150,Ayer,maintains
122,Ayla,became
45,Ayres,sought
131,Ayub,addressed
42,Ayen,is
1492,Ayers,describes
234,Ayres,published
56,Ayscue,were
359,Ayurveda,describes
46,Ayurvedic,is
53,AYC,had
132,Ayckbourn,play
45,Aydelotte,found
60,Ayer,recognizes
47,Ayers,believed
251,Ayub,announced
316,Ayrault,had
233,Ayres,writes
328,AYD,was
114,Ayala,used
52,Ayers,worked
160,Ayodhya,described
67,Ayurveda,stresses
112,ayllu,can
116,Aye,was
709,Aylesbury,had
51,Aylwin,called
406,Aymara,was
287,Ayolas,had
72,Ayres,joined
209,AYERS,ROCK
128,Aya,did
212,Ayer,continues
105,Aymaras,do
73,Aymon,journeyed
77,Ayres,played
128,Ayub,found
47,ayah,reached
145,Ayer,told
44,Ayres,taught
50,Ayrton,refused
1120,ayah,was
65,Ayer,concedes
317,Ayodhya,will
125,ayas,is
520,Aya,had
87,Aydhab,was
692,Aylmer,saw
220,Aymard,et
55,Ayrton,left
438,Ayutthaya,is
65,Ayabe,was
60,Ayers,arrived
63,Ayres,emphasized
53,Ayurveda,lies
93,Ayatollah,will
155,Aydin,et
57,Ayr,sent
198,Ayres,gave
591,Ayrshire,had
76,Ays,are
69,Ayse,was
652,Ayurveda,can
77,Ayuthaya,had
1808,Ayutthaya,was
329,Ayyar,had
180,Ayer,admits
233,Ayers,v
125,Ayla,told
72,Ayres,SM
73,Ayscue,gained
118,Ayub,seemed
47,Ayurveda,evolved
815,Ayyar,was
55,ayana,would
258,ayatollahs,have
59,ayz,are
79,Ayodhya,began
2955,Ayrton,was
305,Ayer,argued
97,Ayres,attempted
109,Ayrton,told
174,Ayuthia,is
98,ayatollah,has
252,ayres,are
49,AY,ON
45,Ayen,will
156,Ayer,may
228,Ayliff,was
78,Aylsham,is
337,Ayr,are
83,Ayscough,said
48,Ayscue,sent
80,aye,endure
163,Aylmer,might
74,Aykroyd,are
184,Ayla,recalled
96,Aylmer,suggests
45,Ayres,consists
459,Ayrshires,were
82,ayah,should
121,Ayamonn,is
118,Ayres,be
128,Ayers,could
40,Ayrshire,seemed
54,Ayacucho,became
236,Aylmer,opened
63,Ayyar,gave
61,AY,have
87,Ayer,distinguishes
41,Ayers,added
538,Ayla,took
62,Ayn,el
48,Ayrshire,being
52,Ayub,showed
389,Ayyangar,had
65,Ayre,did
310,ayllu,were
138,ayllus,have
686,Ayla,is
488,Ayres,says
99,aye,doth
117,Ayala,shows
73,Ayub,stepped
212,AY,will
46,Ay,res
287,Ayacucho,has
49,Ayer,asserted
47,Ayesha,started
349,Ayla,got
73,Aylmer,reported
403,Aymon,had
100,Ayres,concludes
69,Ayala,remained
163,Ayer,denies
74,Ayres,brought
489,Ayurveda,teaches
83,Ayutla,had
140,Ayala,gives
101,Aydemir,was
177,Ayer,begins
59,Ayers,claims
57,Ayres,lost
77,Ayacucho,put
132,Ayala,gave
181,Ayatollah,said
105,Ayres,replied
80,ay,should
47,Aylesworth,has
64,Aylwin,will
259,Ayer,thought
139,Aylesbury,would
267,Ayme,is
88,Ayurveda,aims
134,Ayars,et
50,Ayen,took
49,Ayers,joined
1089,Ayla,could
53,Ayres,spent
83,Ayako,has
1143,Aymara,are
578,Aymar,was
162,Ayres,died
59,Ayrshire,must
58,ayre,might
47,Ayllon,secured
53,Aylott,suggest
225,Aymon,is
55,Ayrshires,had
118,Ayub,passed
244,ayahs,were
46,aye,keeps
95,Ayache,et
56,Ayer,visited
74,Ayers,seems
103,Ayliffe,says
53,Aylmer,remained
390,Ayoub,was
155,Ayub,received
54,Ayutthaya,has
92,ayam,is
114,ayllu,would
126,Ayni,was
75,Ayodhya,does
1050,Ayres,AJ
154,Ayrton,drew
124,Ayutthaya,are
64,Ayyangar,stated
41,Ayatollahs,was
155,Ayla,pulled
43,Aymar,is
329,Ayub,wanted
576,Aycock,had
93,Ayer,continued
263,Aylmer,became
465,Aymara,has
200,Ayres,began
62,Aytoun,died
359,Ayurveda,were
57,ay,que
112,AY,would
120,Aycock,did
322,Aydin,was
246,Aylmer,returned
165,Ayrton,et
321,Ayurveda,calls
43,ayments,made
156,AY,has
42,Ayers,puts
422,Ayla,tried
350,Ayo,had
56,Ayres,insisted
65,Ayash,is
47,Ayatollah,may
79,Ayers,recalled
5514,Ayres,Writing
72,Aylesbury,returned
123,Aylmer,are
158,Ayres,looked
390,Ayrton,did
47,Ayudhya,came
2990,Ayala,had
89,Aylward,would
242,Aylwin,took
259,Aytoun,is
2045,Ayala,et
163,Ayer,means
49,Ayers,concludes
135,Aylmer,knew
68,ayan,was
73,Ayers,left
253,Ayesha,were
53,Ayre,doth
301,Ayres,may
176,Ayub,issued
76,ayde,is
117,Ayala,makes
226,Ayer,began
169,Ayling,had
49,Aylwin,came
68,Ayres,sailed
53,Ayub,proceeded
83,Ayyub,has
160,Ayala,thought
818,Ayer,et
291,Ayub,asked
47,Ayala,brought
63,Ayers,offered
1467,Aylmer,is
308,Aynsley,was
62,Ayyubids,ruled
80,Aya,were
48,Ayah,remembered
51,Aylwin,were
103,Aymerich,had
58,Ayutthaya,came
49,Ayyangar,did
132,Ayah,looked
40,Ayatollah,died
1665,Ayes,have
57,Ayrer,has
40,Ayres,estimates
166,Ayudhya,is
128,Ayatollah,took
43,Ayers,led
194,Aylett,had
136,Ayub,might
107,ayatana,is
80,Ayala,calls
148,Ayckbourn,had
431,Ayer,were
94,Aylmer,shook
197,Aylwin,appointed
291,Ayora,was
148,Ayub,knew
73,Ayurveda,looks
131,Ayala,began
81,Ayana,was
79,Ayer,decided
71,Ayi,was
91,Ayyangar,pointed
48,ayatollah,took
53,ayllu,formed
71,Ayala,continued
66,Ayer,se
149,Ayesha,made
55,Ayodhya,do
1276,Ayres,are
197,aye,had
173,Ayer,expressed
126,ayllu,may
153,Ayla,returned
62,Ayler,played
68,Ayer,remained
89,Ayers,does
116,Ayres,concluded
160,Ayrton,found
1056,Ayatollah,was
156,Ayer,felt
76,Ayers,calls
83,Ayes,are
395,Ayla,stopped
52,Aymer,exchanged
282,Ayyar,said
60,Ayers,returned
286,Aylesford,is
301,Aynesworth,was
53,Ayre,being
232,Ayres,sent
327,Ayurveda,recognizes
43,ay,d
47,Ayars,is
110,Ayesha,called
77,Ayr,barefooted
278,Aysha,is
51,Ayers,served
123,Ayla,brought
130,Ayres,determined
58,ayllu,did
41,Ayesha,locked
149,Aylmers,are
44,Ayres,formed
102,Ayrton,resolved
59,Ayton,were
743,Ayub,did
46,ayo,says
480,Ayala,should
273,Ayer,stated
50,Ayr,sought
197,Ayre,has
64,Ayurveda,advocates
132,Ayyash,had
85,Ayatollahs,have
283,Ayaz,had
222,Ayer,must
1822,Ayr,was
175,Ayub,called
45,ayah,may
163,Aymer,did
353,Ayub,introduced
91,ayllus,would
40,Ayacucho,brought
106,Ayah,took
116,Ayer,refers
353,Ayla,put
46,Aylesbury,may
95,Ayo,has
836,Ayr,had
76,Ayre,are
54,Ayacucho,marked
116,Ayala,came
86,Aylmer,arrived
50,Ayres,threw
65,Ayrshire,became
89,ayah,must
84,aye,remain
137,Aydelotte,et
286,Ayla,walked
86,Aylmer,smiled
1084,Ayodhya,had
46,Ayres,feels
105,Ayrshire,will
260,Ayub,replied
65,ayes,is
219,ays,been
125,Ayer,considers
52,Ayers,observed
236,Ayerst,has
134,Aymaras,had
565,Ayres,will
50,Ayrton,ascended
132,Ayurveda,comes
45,Ayutthaya,grew
48,Ayyangar,would
1583,aye,is
159,Ayala,can
1069,Ayers,notes
168,Ayesha,looked
122,Aylesbury,have
88,Ayers,suggests
245,Ayesha,did
141,Aylmer,felt
46,Ayodhya,known
174,Ayub,fell
412,ay,was
53,ayah,made
129,Ayer,described
210,Ayesha,stood
51,Aymar,has
87,Ayres,composed
98,Aymara,believe
57,Aymard,was
173,Ayub,saw
162,Ayurveda,prescribes
119,Ayesha,turned
336,Ayla,heard
40,Ayyub,did
41,aye,stands
72,ayllu,owned
46,ayres,had
87,Ayesha,marched
94,Aylmer,left
176,Ayrton,were
48,Ayutthaya,can
66,ayuntamiento,should
162,Ayeshah,was
47,Ayl,win
62,Aylesworth,et
60,Ayres,ordered
163,Ayako,is
52,Aycliffe,were
57,Aye,had
97,Ayesha,will
74,Ayora,partook
237,Ayre,et
87,Ayrton,felt
118,Ayub,appointed
842,Ayyangar,took
185,Ayala,writes
91,Ayers,lived
207,Ayyappa,is
95,aya,was
228,aye,Be
150,ayme,is
135,Aybak,was
234,Ayer,published
94,Aylmer,describes
62,Aylott,has
127,Ayub,allowed
44,ayahs,would
53,ayes,seemed
54,Ayer,joined
5780,Ayla,was
82,Aylward,could
65,aye,did
90,ayes,was
63,ayre,be
49,Ayahs,were
57,Ayam,is
66,Ayanian,et
50,Ayres,fell
46,Ayala,got
201,Ayer,gave
124,Aymerich,was
146,Ayo,said
164,Ayudhya,were
64,Ayurveda,originated
228,ayatollahs,are
294,Ayah,did
62,Ayala,seemed
94,Ayesha,sent
162,Ayala,will
192,Ayan,was
563,Ayckbourn,has
267,Ayloffe,was
729,Ayres,decided
624,Ayub,left
219,Ayyangar,is
99,Ayatollahs,are
55,Ayer,served
639,Ayla,climbed
93,Ayllon,went
78,Ayub,seems
40,ayd,appeare
315,Ayacucho,are
82,Ayesha,saw
50,Ayllon,established
144,Aylwin,should
245,ayllu,has
49,ayres,contemplate
436,Ayala,says
128,Ayers,became
67,Ayesha,seated
129,Ayla,lay
104,Ayub,started
66,aye,been
66,Ayala,claimed
172,Ayen,would
67,Ayr,could
201,Ayres,reported
607,Ayaz,was
530,Ayer,called
76,Ayin,was
96,Ayah,watched
82,Ayala,published
122,Ayer,believed
42,Ayres,remarked
86,Ayrton,may
105,Ayub,turned
152,Ayala,may
65,Ayd,has
259,Ayer,calls
145,Ayers,have
881,Aytoun,was
68,Ayub,looked
1108,ayllu,is
153,Ayers,noted
75,Ayllon,al
151,Aymer,saw
381,Ayodhya,became
172,Ayoub,is
643,Ayrton,has
61,Aycock,gave
100,Aylesbury,did
68,ayatollah,could
133,Ayah,told
72,Aylmer,answered
64,Aymaras,live
158,Ayutthaya,fell
93,Ayer,received
154,Ayla,came
145,Ayer,claimed
277,Ayme,was
51,Ayn,are
214,Ayres,opened
568,Ayub,suggested
136,ayllu,could
85,Ayer,develops
169,Ayesha,answered
1736,Ayla,looked
201,Aymara,had
93,Ayrton,wrote
134,Ayurveda,deals
135,ayan,were
173,Aya,has
79,Ayala,relates
49,Aylesbury,duckling
80,Aynsley,et
53,Ayr,met
46,Ayres,prepared
380,Ayyangar,said
718,Ayllon,was
89,Ayres,felt
45,AYERS,is
158,Aycinena,had
627,Ayer,regarded
71,Ayoubi,was
127,Ayub,won
462,Aylesford,was
195,Ayres,received
94,Ayuba,was
49,Ayurveda,based
84,Ayyar,observed
325,Ayatollah,has
176,Ayers,agreed
245,Aykroyd,et
52,Ayme,wrote
100,Aymeric,was
743,Ayres,have
46,Ayama,means
73,Ayla,must
108,Aymar,went
113,Ayyangar,made
59,aye,could
74,ayons,pour
45,Ayala,offers
79,Aycliffe,had
95,Ayd,told
143,Ayisha,had
74,Aymer,sought
131,Ayr,will
184,Ayres,suggests
158,Ayrton,replied
291,Ayub,were
495,Ayala,did
99,Ayer,set
144,Ayr,would
56,Ayrton,turned
174,Ay,are
81,Ayer,noted
78,Ayers,continued
88,Aya,says
63,Aylesford,would
530,Aylmer,made
123,AY,had
67,Ayamonte,has
68,Ayesha,does
370,Ayla,realized
102,Aylesworth,is
139,Ayling,et
44,Ayres,complained
208,ayre,will
85,Ayr,came
281,Ayres,can
59,Ayton,wrote
114,Ayurveda,accepts
53,Ayya,is
43,Ayala,led
173,Aynesworth,had
65,Ayres,entered
115,ayah,used
55,Ayr,be
286,Ayton,had
83,ayah,saw
46,ayear,is
262,ayres,were
222,Ayala,are
53,Ayres,carried
519,Ay,will
103,Ayala,be
46,Aylmer,succeeded
65,AY,should
62,Ayak,is
1631,Ayres,were
67,Ayer,mentions
253,Ayesha,would
160,Ayub,remained
48,ayah,sat
71,Ayatollahs,were
164,Ayer,might
72,Aylesbury,will
60,Aytoun,says
46,Ayutthaya,remained
182,ayer,is
48,ayllus,remained
81,ayre,shall
120,ays,had
