count,noun,verb
43,associativity,makes
4503,assumption,described
274,assumptions,crept
163,assurance,coupled
87,asthenia,becomes
723,asthma,seems
150,asthmaticus,should
87,astonished,were
1428,astronomers,agree
190,asylum,increased
314,asylums,opened
54,ASEAN,believed
110,ASSISTANT,SURGEON
169,AS,ONLY
317,Asa,will
67,Asakura,is
61,Asbestosis,can
64,Asbury,commented
41,Asch,puts
74,Ashanti,advanced
58,Ashburner,went
161,Ashby,rode
259,Ashe,announced
144,Asher,tried
94,Ashhurst,is
577,Ashley,dressed
57,Ashmun,went
1179,Asia,extends
82,AsianAmericans,were
247,Asianness,is
977,Asians,expelled
59,Asiatic,took
41,Asiaweek,has
868,Aske,had
160,Asmat,were
230,Asnieres,was
118,Aspin,stated
51,Assad,kept
231,Assembly,illustrated
801,Asser,tells
61,Assets,derived
44,Assimilation,required
123,Assisi,felt
141,Assistant,Getting
46,Assize,comes
48,Assmann,does
2780,Associates,v
1115,Association,originated
66,Assumptions,derived
292,Assyria,reached
58,Assyrian,Winged
302,Assyrians,ruled
691,Astacus,leptodactylus
62,Astaroth,has
43,Astolpho,felt
169,Aston,died
243,Astor,puts
168,Astrologers,will
50,ascent,paved
52,asceticism,laid
64,ascospores,occur
593,ash,develops
76,ashera,was
203,ashes,growing
125,ashram,called
142,ashramas,were
74,ashrams,will
73750,aspects,cause
54,asperity,must
2267,aspiration,meets
61,aspirations,ignored
113,assailant,addressed
56,assassination,strengthened
1842,assassinations,had
1071,assassins,disappeared
1337,assault,lasted
444,assays,employ
132,assemblage,appointed
174,assemblages,documented
518,assemblies,control
5975,assembly,became
96,assertions,obtained
764,assessment,builds
2644,assessments,provided
246,asset,discarded
2579,assets,adding
43,asseveration,used
52,assignee,according
95,assignment,ceased
135,assignments,like
50,assimilation,rested
1424,assistance,having
1337,assistant,cut
2806,assistants,being
3153,associates,computed
227,association,cares
3902,associations,expand
122,assumptions,describes
58,assurance,lent
329,asteroids,come
10133,asthma,characterized
42,astrologer,proved
58,astronauts,underwent
47,astronomy,proposed
200,asunder,are
123,asymmetries,based
93,asymmetry,represented
144,ASATs,would
136,ASB,have
64,ASCAP,reduces
309,ASEAN,manufactured
767,ASI,was
89,ASSETS,WHICH
206,Asa,shrugged
92,Asbury,laid
139,Ascanio,went
49,Ascherson,writes
62,Ashe,stopped
80,Ashes,make
945,Ashley,lowered
132,Ashoka,leaves
1087,Ashram,were
202,Asia,lose
117,Asians,require
53,Asiatics,retired
59,Askins,is
205,Asoka,ascended
270,Aspar,had
1363,Aspects,Hum
51,Asphalted,felt
54,Asquith,forced
251,Asquiths,were
187,Asra,was
45,Ass,Was
75,Assas,was
132,Assault,Was
3655,Assembly,Construed
44,Assoc,iates
588,Associate,requires
539,Association,altered
336,Associations,describe
104,Assy,was
56,Assyrians,regained
79,Asterisks,mean
127,Astley,commanded
152,Astrocytes,provide
97,Astrology,reveals
1367,Astronomers,concluded
97,asbestos,occurring
242,ascendant,should
63,ascension,tells
1043,ascent,continues
310,ascetic,gave
61,ascocarps,develop
60,ash,crumbled
509,ashes,Are
72,ashpits,is
71,asparagine,will
76,asparagus,chopped
7046,aspect,compare
6499,aspects,Following
95,asphyxia,did
129,aspirant,prays
283,aspiration,left
151,aspirations,fit
558,aspirin,affect
171,assailants,seems
464,assassination,bears
80,assassins,run
11758,assault,can
1060,assays,detect
131,assemblage,deposited
651,assemblages,contained
80,assemblies,specified
284,assembly,commemorating
106,assent,confirmed
66,assertion,seeks
63,asses,praise
451,assessment,announced
551,assessments,assess
89,assessor,stated
92,assessors,acted
50,asset,stems
4820,assets,avoid
205,assignment,ceases
72,assigns,did
66,assimilates,translocated
120,assimilation,posed
4749,assistance,increased
123,assistances,provided
23117,assistant,can
147,assistants,paint
68,associate,raised
1005,associates,form
20002,association,exists
292,associations,force
110,associativity,means
1157,assumption,contradicts
8234,assumptions,destroy
153,assurance,followed
46,asters,need
77,asthma,observed
338,asthmatics,following
43,astronomers,grouped
89,astronomy,looks
95,astrophysics,began
87,asylum,try
152,asylums,appear
136,asymmetries,identified
425,asynchrony,was
78,ASEAN,sponsored
113,ASIAN,OR
123,ASISs,are
130,ASL,makes
66,ASPECTS,RELATING
250,ASSETS,AVAILABLE
557,ASSOCIATE,WITH
55,ASTRAL,WORLD
323,AS,AE
209,Asad,looked
219,Asako,was
148,Asante,calls
259,Asantes,were
152,Ascari,won
1548,Ascomycetes,are
117,Ascorbate,may
204,Asdell,et
346,Ash,glanced
56,Ashantees,came
54,Ashanti,refused
123,Asher,wanted
297,Asherah,had
74,Ashford,argues
112,Ashkenazim,continued
678,Ashley,points
115,Ashram,took
710,Ashton,felt
643,Asia,EDITED
178,Aslan,can
43,Aspergillus,cause
78,Asphyxiation,was
82,Asquith,saying
56,Assam,spoke
5722,Assembly,assumed
1331,Assets,have
618,Assignor,shall
221,Assimilation,requires
79,Assistant,returning
214,Association,conspired
603,Associations,became
669,Assyrians,began
62,Assyriens,et
286,Astra,said
353,Asuras,was
82,asbestos,shows
99,asbestosis,include
116,ascendancy,threatened
49,ascidians,show
69,ash,refers
70,ashrama,are
1486,aspect,constitute
216,aspects,enabling
60,aspen,rustled
302,asphalt,dissolved
258,aspirations,belonging
44,assassin,bowed
61,assassination,reflected
78,assassinations,reached
111,assault,differ
51,assaultweapons,ban
85,assays,follow
87,assemblages,occupy
760,assemblies,convoked
2233,assembly,bolted
73,assemblymen,took
60,assents,will
425,assertion,assert
197,assertiveness,made
1095,assessments,remained
621,assets,induce
41,asseverations,will
237,assignats,has
1925,assignment,contains
6528,assignments,FIGURE
604,assistance,encouraged
64,assistances,should
1065,assistant,demonstrates
189,assistants,died
45,assize,lies
252,associate,based
52,associates,publish
2389,association,attain
1445,associations,acted
61,assonance,does
205,assumption,demonstrated
468,assumptions,eliminate
113,assurance,contributed
63,asteroid,measuring
60,asteroides,grows
51,asthenopia,caused
248,asthma,identified
42,astigmatism,remain
55,astragal,has
49,astrolabe,must
558,astrometry,is
47,astronaut,involved
114,astronauts,keep
66,astronomer,seeking
3255,astronomers,assert
55,asuras,did
72,asylum,emerged
44,asylums,appointed
92,asymmetry,decreased
152,asymptote,given
96,ASEAN,noted
297,ASHMOLEAN,MUSEUM
43,ASSOCIATES,DISTRIBUTED
848,ASU,had
245,AS,ADJUNCT
181,Asa,wanted
550,Asakawa,et
158,Ascanio,entered
97,Aschenbach,goes
42,Asgill,be
158,Ash,marked
63,Ashbrook,would
69,Asher,ordered
48,Asheville,might
51,Ashida,is
48,Ashkenazim,brought
1877,Ashleigh,was
364,Ashley,spent
1173,Ashurst,was
375,Asia,dedicated
1090,Asians,bring
113,Ask,Spread
349,Aslam,is
166,Asoka,sought
326,Aspen,said
130,Assassinations,was
354,Assembly,aided
104,Assessment,Scales
148,Assessments,was
731,Assets,Increase
346,Assistant,ed
79,Assistants,take
84,Assiut,are
43782,Association,appearing
327,Associations,adopted
244,Aster,looked
304,Astrocytes,can
175,Astronomy,being
279,Astyages,heard
305,Asvaghosha,was
162,asbestos,poisoning
57,ascaris,have
224,ascent,shall
165,ascetics,described
70,asci,analyzed
436,ascidian,is
53,ascus,had
865,ashes,created
53,ashigaru,was
47,ashtray,marked
65,ashtrays,provided
428,aspect,marked
445,aspects,accompanied
1011,asphalt,wearing
55,asphyxia,progresses
43,aspirant,gave
6027,aspiration,will
466,aspirations,combined
83,aspirators,have
98,ass,adored
291,assassins,failed
471,assault,accounted
323,assaults,connected
243,assay,including
126,assemblages,allow
11987,assembly,convened
100,assent,needed
68,assertion,increased
952,assertions,did
204,assessment,approximates
1870,assessments,laid
78,assessor,refused
1195,assets,affect
93,asshole,must
6272,assignment,allows
5146,assignments,included
395,assigns,drive
338,assistance,relates
210,assistant,adjusted
1856,assistants,perform
572,associates,ceased
67,associateship,was
3238,association,begin
624,associations,multiplied
1046,assumption,called
507,assumptions,influenced
90,assurance,experienced
82,assurances,provide
240,asterisks,signify
138,asteroid,fell
383,asteroides,can
108,asteroids,vary
2959,astonishment,amused
65,astronomer,attempted
6126,astronomers,accepted
165,astrophysicists,is
48,asylums,mentioned
83,asymmetry,generates
155,ASEAN,declined
149,ASNs,are
50,ASP,consists
197,ASRS,is
77,ASSIGNMENT,Do
68,ASSISTANT,ASSISTANT
114,ASSOCIATE,MEMBERS
578,Asad,became
49,Asaph,presented
114,Asbury,reported
114,Ascarite,is
266,Ascendant,will
111,Asch,became
1110,Aseneth,is
104,Asgard,could
192,Ash,notes
1866,Ashantis,had
59,Ashby,rose
43,Ashe,considered
61,Asheetha,was
749,Asher,could
74,Ashley,quotes
126,Ashmole,wrote
957,Asia,considers
100,Asians,outnumbered
1181,Asparagus,Salad
142,Aspasia,made
306,Aspen,will
87,Asphodel,has
74,Asrar,was
752,Assam,AIR
3342,Assembly,appeals
246,Assessment,serves
46,Assignments,tend
364,Associates,created
2319,Association,assembled
281,Associations,passed
120,Assumption,Reexamined
491,Astbury,et
181,Aster,did
175,Asterisks,signify
208,Astle,has
64,Aston,quotes
152,Astor,controlled
58,Astronomy,discloses
91,Asturias,received
59,asbestos,acting
140,ascendants,can
151,ascension,becomes
50,ascent,extends
1716,asceticism,may
83,ascites,showed
60,ascus,must
46,ashram,might
47,ashramas,was
49,askaris,might
593,aspects,limiting
234,asperities,would
55,asphalt,dipped
135,aspiration,carried
230,aspirin,comes
150,assailants,decreased
261,assassin,leaned
110,assassinations,aimed
1467,assassins,hired
134,assault,dashed
60,assays,share
133,assemblage,provided
83,assemblers,became
267,assemblies,designated
4153,assembly,doing
611,assent,went
796,assertion,became
143,assertions,deserve
78,assertiveness,appeared
46,assertor,was
382,assessment,furnished
785,assessments,bear
133,asset,ought
295,assets,incurred
94,assignee,complies
182,assignment,retains
92,assimilation,reveals
1254,assistance,become
549,assistant,boarded
67,assistants,distribute
69,assize,do
63,associate,passed
846,associates,contacted
120,association,own
680,associations,assessed
978,assumption,cause
1157,assumptions,containing
356,assurances,sought
73,asterisks,according
165,asteroids,range
136,astrocytes,stimulated
172,astrology,continues
152,astronaut,maneuvering
66,astronauts,failed
138,astronomers,brought
141,astronomy,explained
237,asylum,contains
8408,asylums,are
203,asymmetry,vanishes
72,asymptotics,have
55,ASA,set
86,ASRs,were
104,ASSESSMENT,RATIO
389,ASSETS,ARE
1258,AS,DEDUCED
93,Asbestos,Related
105,Ascendant,gives
62,Ascham,refers
920,Aschenbach,has
128,Aschenbrenner,et
47,Ascot,could
86,Ascue,had
86,Asha,laughed
46,Ashburn,could
53,Ashcroft,brought
307,Asher,left
101,Ashkenazi,has
580,Ashleigh,asked
260,Ashley,hoped
88,Ashmole,said
72,Ashton,knows
321,Asia,clashed
119,Asians,going
138,Asiatic,might
136,Asklepios,has
68,Asmodeus,gave
49,Asparagus,be
145,Aspects,economiques
81,Asperen,et
101,Assam,ended
55,Assemblies,functioning
2661,Assembly,address
307,Assertiveness,was
96,Assessees,are
316,Assets,Adjusted
202,Assignee,takes
76,Assingham,explained
982,Association,accused
607,Associations,Unlimited
48,Associativity,determines
56,Assommoir,has
43,Assumpcion,was
309,Assyrians,depended
63,Astley,became
2022,Aston,is
70,Astor,entertained
52,Astrachan,were
42,Astrocytomas,constitute
72,Astrology,gave
120,Asuras,could
356,ascertainment,can
40,ascetics,noted
1188,ash,becomes
4067,ashram,was
121,asl,have
456,aspartate,may
465,aspect,breathed
386,aspects,range
42,aspiration,opposed
71,aspirations,emerging
398,ass,come
93,assafoetida,are
49,assailants,departed
45,assassin,possessed
214,assassination,approached
44,assassins,divided
51,assault,commencing
94,assaults,range
463,assay,designed
365,assays,examined
1144,assembler,expands
1102,assemblies,answering
219,assembly,embraced
112,assent,relates
46,assertion,encountered
751,assertions,come
95,assertiveness,tends
2098,assessment,boils
60,assessments,end
83,assessors,prefer
1537,asset,left
13915,assets,consist
277,assignment,supported
59,assistance,collected
3566,assistant,determined
313,assistants,fled
54,associate,includes
1914,associates,admired
6175,association,drove
362,associations,borrow
50,assumption,manifested
515,assumptions,characterize
454,assurance,Is
56,asterisks,shows
132,asteroids,remain
86,asters,being
75,astonishment,inspired
132,astrometry,was
198,astronauts,look
1077,astronomer,approaches
44,astuteness,won
58,asylums,give
573,asymptote,will
252,ASEAN,presented
44,ASSESSMENT,Make
51,ASSISTANTS,ARE
1313,ASSUMPTIONS,UNDERLYING
264,ASTM,recommends
287,AS,COULD
81,Asaba,were
49,Asahi,announced
4005,Ascham,visited
130,Asdic,had
284,Ash,used
130,Ashburnhams,were
47,Ashby,published
46,Asher,included
519,Ashes,should
1067,Ashley,explains
48,Ashram,felt
64,Ashrams,is
104,Ashton,jumped
1372,Ashur,is
1168,Asia,attained
1345,Asien,und
137,Asinus,was
331,Asmundson,et
50,Aspiration,could
152,Asplanchna,is
48,Assam,ran
66,Assembly,prescribes
219,Assertiveness,may
339,Assessment,Finding
125,Assets,representing
250,Assi,had
41,Assiniboins,go
183,Assistant,Is
112,Assize,will
643,Associates,began
1527,Association,applauded
85,Associations,Should
103,Assumptions,Can
94,Assunta,could
91,Assyria,arose
334,Assyrians,employed
45,Asthma,develops
95,Astor,explained
69,Astrodome,were
146,Astronomy,furnishes
90,Asturias,rose
325,Asya,is
66,Asylums,would
108,ascent,ought
85,asceticism,called
42,ases,can
163,ash,clung
67,ashes,concealed
122,ashtray,piled
102,aspect,differ
73,aspects,display
130,aspersions,will
381,asphalt,having
58,aspiration,calls
189,aspirations,meet
172,aspirin,came
189,ass,cried
104,assailant,wielding
46,assassin,led
174,assassination,designed
215,assault,changed
133,assay,need
69,assays,Binding
3469,assemblage,consists
207,assemblages,classified
1344,assemblies,entered
390,assembly,receive
220,assertion,forms
56,assessment,encounters
236,assessments,caused
927,assessors,determined
274,asset,Accrued
536,assets,bearing
111,assientists,might
4524,assignee,will
237,assignment,tended
247,assignments,built
573,assimilation,brings
553,assistance,heretofore
216,assistant,concluded
721,assistants,agreed
269,assistantships,should
90,associate,presents
1715,associates,argue
32088,association,becomes
398,associations,embedded
40,associativity,requires
136,assumption,confirms
342,assumptions,accompanied
713,assurance,proved
407,asterisk,appear
126,asterisks,appearing
180,astern,shall
57,asteroids,coming
247,asthma,show
2585,astonishment,increased
392,astrologer,called
55,astrologers,assured
102,astrology,declined
95,astronaut,using
264,astronauts,traveling
97,astronomer,lay
291,astronomers,engaged
146,astronomy,says
44,asylum,organized
198,asymmetry,predicted
307,ASARCO,had
96,ASEAN,takes
50,ASSESSMENT,METHODS
86,AS,tends
348,Asa,stood
70,Asad,succeeded
57,Asar,are
81,Ascanio,made
405,Ascott,was
1050,Ash,consists
64,Ashantees,could
351,Ashley,broke
51,Ashton,attended
3204,Asia,contain
743,Asians,experience
714,Aspergillus,can
51,Asquith,decides
135,Ass,doth
353,Assaf,was
796,Assembly,amending
400,Asser,has
127,Assessment,consisted
145,Assessor,can
63,Assimilation,entails
77,Assimilationists,are
112,Assistants,gave
103,Associates,discovered
1160,Association,depend
1309,Assumpta,est
181,Assumptions,need
53,Assyrians,acknowledged
111,Astaldi,et
109,Asters,should
50,Astley,put
62,Astrid,explained
46,Astrology,entered
2335,Asynchronous,Learning
210,ascendancy,following
57,asceticism,connected
123,ascetics,founded
104,ascetiques,du
528,ascriptions,have
1390,ash,deposited
637,ashes,burn
608,aspect,demonstrated
75,aspekter,ved
266,asperities,must
368,asphalt,lay
71,aspirate,provides
503,aspiration,comes
559,asrama,is
742,ass,couching
92,assailant,released
267,assailants,increased
378,assassinations,perpetrated
507,assassins,dogged
104,assaultiveness,was
112,assaults,fail
265,assay,improves
301,assays,permits
120,assemblage,constituted
233,assemblages,involved
110,assemblies,burst
112,assembling,were
1836,assembly,finding
48,assertion,entitles
48,asses,yoked
107,assessement,is
29022,assessment,lays
110,assessor,values
1722,asset,falls
1101,assets,Gain
74,assignment,recommended
54,assignments,assist
46,assignor,sold
83,assigns,does
95,assimilation,diminishes
2504,assistance,related
49,assistances,rendered
361,assistant,fails
379,assistants,re
156,associate,comes
1528,associates,anticipated
1688,association,constructed
2593,associations,answered
198,assumption,examined
42,assumptions,invalidated
646,assurance,grew
143,assurances,helped
845,asterisks,show
51,asthma,flares
1484,astonishment,mingled
113,astringency,has
120,astroglia,were
59,astrolabe,shown
167,astronauts,prepared
151,astronomers,turn
2347,astronomy,prove
104,astrophysicists,working
236,asylum,following
65,ASIS,can
47,ASL,gives
426,ASOs,are
124,ASPD,were
176,ASSIGNMENT,OR
93,ASS,has
103,ASUU,was
1465,AS,REPORTED
52,Asaph,tells
47,Ascanio,crying
1693,Ashley,presents
44,Ashmore,became
369,Ashton,got
1317,Asia,Rising
212,Askwith,had
123,Aslan,brings
66,Asmara,will
320,Asoka,used
62,Aspects,formed
469,Aspergillus,awamori
1699,Aspiration,can
1736,Asquith,asked
1022,Assad,would
49,Assagioli,developed
134,Assam,comes
2310,Assembly,Considering
108,Asser,would
61,Assessment,lists
74,Assingham,pursued
40,Assinghams,swam
227,Assisi,receiving
413,Associates,Learning
8928,Association,accompanied
292,Associations,known
147,Assumption,have
76,Assyria,takes
59,Assyrians,clothed
154,Astaire,dances
53,Astakhov,did
118,Aston,became
89,Astor,urged
62,Astrology,grew
281,Astronauts,had
47,Astronomy,involves
1482,Astruc,was
864,asbestos,covered
321,asbestosis,has
165,asceticism,see
63,ascidian,can
50,ascidians,contain
46,ascription,see
55,ash,fed
57,ashes,interstratified
358,aspect,needed
695,aspects,held
110,aspersions,was
165,asphyxia,supervenes
321,aspirate,must
110,aspiration,require
1089,aspirations,exceed
82,aspiret,dies
313,ass,kissed
76,assailants,commenced
3090,assassination,Could
42,assassins,filled
43,assaults,arose
40,assemblage,works
594,assemblies,make
2410,assembly,exhibited
204,assertion,read
72,assertions,purporting
434,asses,carry
189,assessment,comprising
538,assessments,remaining
230,asset,enters
6282,assets,Exercise
77,asseverations,concerning
1160,asshole,would
720,assignments,ask
194,assimilation,develops
665,assistance,functioned
226,assistant,commanding
860,assistants,become
1916,associates,attempted
2418,association,distributed
2535,associations,Fig
220,assumption,articulated
343,assumptions,continues
178,assurances,designed
43,aster,divides
51,asterism,would
113,asthma,attending
174,astrologer,paused
45,astrologers,hit
69,astrology,existed
251,astronauts,lifted
86,astronomer,Flamsteed
116,astronomy,illustrate
497,asylum,called
189,asymmetry,explains
96,ASBESTOS,DUST
124,ASMs,have
281,ASPHALT,CEMENT
272,ASSA,was
50,ASSOCIATION,FOE
53,ASS,CARRYING
1041,AS,EARLY
93,Asali,had
317,Asante,did
49,Asarum,has
1690,Asch,found
78,Ascham,mentions
98,Asdic,could
331,Ash,added
146,Ashantees,danced
194,Ashari,was
45,Ashburnham,bought
869,Ashcroft,announced
75,Asher,remembers
73,Ashley,deserves
47,Ashram,Printed
76,Ashton,responded
64,Ashworth,reported
753,Asia,bounded
63,Asmodeus,will
79,Aspasia,taught
102,Assam,forms
56,Assemblies,acted
2571,Assembly,approaches
188,Asser,does
593,Assheton,was
138,Assignment,based
111,Assingham,went
124,Assistants,Rule
55,Associated,increased
3123,Association,Take
43,Associations,fell
413,Assyria,carried
42,Assyrians,replaced
644,Astrologer,was
87,Astrov,had
58,Asturias,fell
63,Asuncion,must
66,Asuras,named
77,Asymmetries,have
63,asavas,is
230,ascendancy,assumed
90,ascends,are
174,ascetics,believed
147,ascriptions,make
151,ashes,wrapped
111,ashtray,fell
75,asp,bite
69,aspartame,sweetened
1728,aspect,dealt
15291,aspects,blend
49,aspen,gave
153,aspersion,Let
591,asphyxiation,was
218,aspirates,will
105,aspiration,needles
47,aspirations,inspire
151,ass,stolen
47,assailants,aimed
69,assassin,wants
214,assassins,proved
317,assault,created
278,assays,utilized
1793,assemblies,appears
738,assembly,adoring
58,assertion,resonates
4173,assessment,lowered
359,assessments,defined
2617,assessors,appointed
381,asset,account
671,assets,prove
821,assignment,asked
163,assignments,filled
107,assimilators,were
767,assistance,aims
244,assistant,presents
504,assistants,coded
54,associate,greeted
506,associates,contend
1618,association,aggrieved
3225,associations,declared
60,assortment,demanded
10496,assumption,be
663,assumptions,construct
678,assurance,became
151,astriction,is
171,astringency,may
59,astrolabe,called
282,astrologers,divided
123,astrology,ceased
64,astronauts,indicate
143,astronomer,watching
112,astronomers,correct
114,astronomy,teach
5444,asylum,are
61,asymmetry,demonstrated
73,asymptotics,will
85,ASA,requires
1071,ASIA,MINOR
256,Asahel,would
69,Asan,took
108,Asantes,had
226,Asbury,felt
43,Asdic,would
211,Ash,led
69,Ashbery,began
90,Ashcroft,warned
76,Ashdod,became
98,Ashenfelter,is
534,Ashes,represent
22441,Asia,could
84,Aspasia,might
73,Aspect,were
172,Asphalt,coating
139,Asquith,joined
42,Ass,follows
173,Assam,agreed
233,Assemble,is
6761,Assembly,Is
406,Assemblyman,has
62,Assistant,arrived
139,Associates,seemed
608,Association,fared
73,Associations,doing
62,Assured,can
43,Astolpho,fell
44,Aston,observes
46,Astonishment,must
57,Astor,developed
149,Astrologers,predicted
187,Asturias,could
262,ascendancy,achieved
576,ascent,seems
159,ascetic,asked
61,ascitique,et
379,ash,come
81,ashes,restored
142,asker,should
82,asparagus,raised
1257,aspect,distinguish
560,aspects,distinguishing
43,aspen,flaunting
68,aspersion,made
1877,asphaltum,is
442,aspirant,begins
109,aspirants,belonging
121,aspirin,became
234,ass,driving
71,assailant,holding
48,assailants,sunk
52,assassin,attempts
5406,assay,could
27743,assays,have
1859,assemblages,appears
104,assemblies,calling
4565,assembly,charged
145,assertion,expressing
147,assertions,comprising
477,assertiveness,have
244,assessment,enabled
353,assessments,concerned
17435,asset,should
1177,assets,generates
366,assignments,calls
310,assistance,conditioned
582,assistant,follows
505,assistants,drawn
97,associate,know
13527,associates,assume
21262,association,formed
596,associations,enjoy
113,assumption,carry
795,assumptions,attending
57,assurance,ends
75,assurances,affecting
63,asteroides,appears
285,astonishment,aroused
92,astronomers,pretend
156,astronomy,affected
400,ASSESSMENT,CHECKLIST
249,ASSISTANT,DIRECTOR
297,AS,ALTERNATIVE
91,Asa,used
83,Asbestos,reinforced
41,Ascham,laid
727,Ash,found
69,Ashaari,was
45,Ashadh,is
123,Ashcroft,explained
132,Ashkenazy,had
1008,Ashley,hissed
52,Ashram,resolved
126,Ashton,regarded
460,Asia,crosses
187,Asians,crossed
139,Askew,could
95,Askin,has
71,Asmara,fell
867,Aspects,Edited
44,Aspen,boomed
73,Aspinwall,took
127,Assassinations,had
110,Assay,using
350,Assays,made
297,Assembly,censures
90,Assess,learning
300,Assessments,Are
2305,Assignee,shall
140,Assistance,breathed
91,Assistant,appeared
41,Assizes,gave
1333,Associates,may
624,Association,believe
85,Assurances,will
299,Astell,et
84,Astemizole,has
122,Asthma,According
47,Astor,commenced
234,Astronomy,deals
597,Aswan,has
170,Asya,could
238,ascendancy,made
1325,ascension,stands
137,ascent,reaches
122,ascetic,bears
78,asceticisms,are
255,ashes,following
701,aspect,appalled
70,aspects,evoked
263,aspens,is
45,aspirant,attain
279,aspiration,disappears
211,asportation,was
429,ass,bites
49,assailants,directed
277,assassin,belonged
48,assassination,allowed
1904,assassins,is
4107,assault,did
69,assaulters,was
61,assay,rests
195,assays,comparing
7270,assemblage,has
237,assemblages,be
55,assembles,pour
2123,assemblies,select
1319,assembly,arranged
78,assent,regarding
513,assertion,calls
94,assertions,considered
131,assessment,quantifies
126,asset,followed
3358,assets,described
232,assignation,came
64,assignee,represents
367,assignment,attempts
440,assignments,consisted
272,assimilation,achieved
312,assistance,accompanied
288,assistant,signaled
293,assistants,maintain
134,assize,occasioned
6202,assizes,were
2730,associates,descended
3532,association,asst
913,associations,caused
926,assumption,cited
4829,assumptions,derived
235,assurance,arose
93,asterisks,see
101,asteroids,strike
133,astonishment,diminished
223,astringent,should
638,astrocytoma,was
103,astrologers,associate
5336,astronomer,had
231,astronomers,identified
41,asymmetries,follow
1187,asystole,may
91,ASEAN,succeeded
41,ASEA,merged
58,ASP,contains
43,ASWAN,HIGH
1411,AS,ART
74,Asa,seems
45,Asanga,lived
69,Ash,becomes
56,Ashantees,believe
62,Ashantis,must
219,Ashby,are
79,Asher,argues
58,Ashkenazim,can
25082,Ashley,had
657,Asia,Changing
66,Asianness,was
441,Asians,constitute
112,Asiatics,imported
60,Askew,might
236,Aspen,grows
90,Aspersion,is
54,Aspirin,abolishes
413,Asquith,reminded
661,Assamese,had
114,Assemblies,make
1304,Assembly,built
1963,Assessment,Interview
147,Assets,appear
225,Assimilation,must
59,Assiniboins,visit
234,Assmann,is
121,Associates,sent
51180,Association,Established
69,Assumption,becomes
66,Assumptions,built
68,Assyria,exercised
611,Asta,was
56,Asterisks,appearing
44,Astor,begged
559,Astounding,was
619,Astronomer,is
57,asbestos,bound
88,ascarids,can
279,ascendency,have
100,ascension,brought
53,ascent,coincided
1020,ascents,made
107,ascetic,enters
43,asceticism,regarding
413,ascorbate,were
64,ashcan,is
388,ashes,disappear
751,aspartame,has
2092,aspect,articulates
4499,aspects,constitute
46,aspen,interspersed
275,aspens,grow
257,asphalt,combined
125,asphalts,made
82,aspirant,working
150,aspiration,meant
46,aspirins,could
155,ass,following
46,assailant,chose
121,assassin,droid
432,assault,consisted
1074,assays,conducted
463,assemblage,comprising
101,assemblages,gathered
232,assemblies,forbidden
550,assembly,denied
416,assertion,draws
3132,assertions,based
56,asses,does
114,assessee,having
545,assessments,reviewed
123,asset,controlled
587,assets,dies
221,assignee,assuming
118,assignments,returned
44,assimilators,is
2956,assistance,affect
555,assistant,keep
70,assizes,completed
4826,associates,handle
2363,association,covering
1111,associations,paralleled
89,associativity,may
351,assumption,form
1364,assumptions,Using
153,assurance,aims
49,assurer,can
489,asterisk,matches
246,asteroides,has
48,astragal,are
57,astrocytes,migrate
57,astrologer,ought
111,astronaut,makes
51,astronomer,grew
879,astronomers,concentrated
61,astronomy,belongs
46,asylums,arc
54,ASCAP,refused
49,ASSETS,IS
89,ASSISTANCE,SANCTIONED
514,ASU,has
314,AS,HOW
268,Ascaris,can
63,Ascherson,is
79,Asgard,has
171,Ash,agreed
171,Ashanti,do
69,Ashantis,having
42,Ashe,woke
75,Ashkenazi,rite
122,Ashley,uses
56,Ashram,continued
1339,Ashton,carried
824,Asia,lived
233,Asians,Have
100,Asiatics,use
71,Asma,said
103,Asmodeus,might
795,Aspin,had
70,Asquith,proved
75,Ass,made
123,Assailants,were
4893,Assembly,dispersed
133,Assessment,related
773,Assistant,does
300,Associates,came
2432,Association,deserved
46,Associations,feel
57,Assumptions,define
1760,Assyrian,is
127,Assyrians,lay
188,Astana,was
59,Asterias,were
150,Astiz,et
81,Astronomers,named
831,Astros,had
47,as,tended
49,ascendancy,founded
52,ascent,compared
268,ascertainment,would
49,asceticism,thinks
81,ascot,tied
43,ash,begin
336,ashes,hold
87,ashtray,could
48,asistance,was
46,asociations,are
101,asparagus,requires
509,aspect,changing
432,aspects,Saturn
152,aspens,was
200,aspiration,lifts
317,aspirations,draw
114,ass,facing
115,assailants,occupied
264,assassins,aimed
1832,assay,detects
58,assays,referred
104,assemblage,seen
279,assemblages,respond
64,assemblers,earn
699,assemblies,depend
758,assembly,affecting
65,assents,would
220,assertiveness,became
3710,assessment,Ensure
58,assessments,count
515,asset,defined
686,assets,determine
65,assignee,refused
2086,assignment,depends
51,assignors,is
78,assimilation,put
47,assises,shall
1512,assistance,ceases
598,assistant,checks
7178,associates,began
358,association,excited
46,associativeness,is
2586,assumption,assumes
1497,assumptions,lost
76,assurance,supported
62,asthma,indicated
65,astrologer,asks
197,astrologers,insist
211,astronomer,announced
627,astronomers,taught
126,astronomy,compared
194,ASC,does
56,ASHA,maintains
310,ASIA,AFRICA
67,ASPR,had
76,ASSESSMENT,INTERVIEW
52,AS,ACHIEVEMENT
72,Asahi,ran
144,Asana,was
99,Asantehene,gave
73,Asaph,asked
11374,Asbestos,is
429,Ascham,gives
