count,noun,verb
67,ARTISTS,MANAGEMENT
337,ART,THERAPY
155,Ar,provides
42,Ara,ararauna
781,Arabia,followed
1013,Arabians,was
515,Arabs,contrive
133,Aragon,suffered
54,Araki,took
211,Aramaic,did
133,Arapaima,gigas
123,Arauco,had
57,Aravalli,range
116,Arawak,remains
46,Arber,made
445,Arbitration,belonging
101,Arbogastes,was
56,Arbuckle,received
118,Arc,Using
65,Arcadians,must
130,Arcane,was
43,Archangel,waiting
41,Archbishop,imprisoned
49,Archdeacon,reported
426,Archduke,said
331,Archer,seems
2151,Archie,came
355,Archimedean,ordered
95,Architect,hath
238,Architecture,approaches
197,Architraves,are
85,Archivio,paleografico
101,Arco,became
68,Arctic,arrived
70,Ardenvohr,thought
180,Ardrey,had
549,Area,Burned
114,Arebrignus,is
795,Arendt,noted
49,Areopagitica,does
71,Arethusa,went
159,Aretines,had
245,Argentina,left
110,Argument,Supporting
42,Argyle,represented
50,Argyll,chose
56,Aricia,could
90,Arif,did
75,Aristeides,has
105,Aristobulus,attempted
183,Aristophanes,treats
2220,Aristotle,closed
41,Arithmetick,will
46,Arizona,favored
51,Arjun,brought
188,Arjuna,continues
269,Arkady,glanced
105,Arkansas,ass
74,Arledge,knew
297,Armada,will
75,Armando,started
486,Armani,had
53,Armchair,was
57,Armen,did
585,Armenians,massacred
57,Armida,will
55,Arminians,became
57,Armouchiquois,were
40,Armour,caught
519,Arms,embroidered
226,Armstrong,asserted
3375,Army,Looks
245,Arnaut,is
46,Arnett,points
87,Arnie,tells
63,Arno,rolled
240,Arnold,embodies
218,Arnoux,has
208,Aromatherapy,may
77,Aronson,described
48,Arrangements,Completed
208,Array,contains
115,Arrhenius,gives
576,Arrows,delineate
188,Art,Explores
170,Artaud,can
228,Artaxerxes,came
81,Artemis,used
88,Artemision,were
398,Artes,was
334,Arthur,anticipated
314,Articles,desired
774,Artists,Around
235,Arts,Circle
209,Arvid,said
706,Aryans,spread
65,arabes,face
42,arabesques,wrought
72,arabisants,et
175,arbiter,used
65,arbitrament,established
577,arbitrator,sent
210,arbor,creates
77,arboretum,may
100,arbors,would
301,arc,determines
55,arcades,be
1421,arch,constructed
94,archbishop,grew
1233,archeologique,et
314,archers,appeared
2222,arches,carried
565,architects,adorned
436,architecture,disclaims
1569,archive,discovered
106,archives,end
197,archiving,was
249,archway,separating
544,arcs,acting
107,ardour,infused
13231,area,aiming
7319,areas,achieves
314,argillite,was
42,arginine,induces
1453,argument,admit
54,argumentation,changed
9842,arguments,be
190,arias,being
174,ariki,were
220,aristocracy,implied
248,aristocrats,constituted
574,arithmetic,ought
88,arithmetization,is
1819,arm,attain
55,armada,amounted
88,armature,using
44,armbands,denoting
8464,armies,begins
72,armistice,allowing
86,armor,representing
90,armory,consisted
163,armour,engraved
48,armourer,working
1492,arms,Argent
2967,army,allowing
81,arnica,will
43,aroma,vary
73,aromatics,contain
9174,arousal,can
79,arquebuse,were
1003,arrangement,accompanying
759,arrangements,break
67,arrangments,can
257,array,offered
85,arrear,became
334,arrears,grew
53,arrestees,interviewed
73,arrester,were
97,arretes,et
1797,arrival,distinguishing
890,arrogance,led
41,arrow,occur
1588,arrows,hummed
106,arsenals,gave
82,arsenic,exceeds
44,arsenicals,cause
3936,art,commences
442,arteries,FIGURE
465,arterioles,distribute
1606,artery,called
101,arthritis,provides
88,artichokes,grown
1597,article,assembles
3872,articles,APA
71,articulation,d
75,articulations,produce
82,articulators,has
110,artifact,reject
102,artifacts,arises
121,artillery,busied
288,artisan,called
95,artisans,dwelt
259,artist,conquers
904,artists,compare
943,arts,induce
248,arugula,salad
50,ARC,uses
249,ARD,had
945,ARE,USED
640,ARF,include
47,ARKANSAS,PRESS
58,ARMENIA,BY
93,ARPANET,came
76,ARPA,could
367,ART,INTERNATIONAL
129,ARUNACHAL,PRADESH
69,ARVs,was
76,Arabella,showed
701,Arabia,escaped
1731,Arabs,exhibited
1398,Arafat,rushed
74,Arago,demonstrated
103,Aragon,bent
1206,Araminta,is
64,Aratus,thought
245,Arber,was
76,Arbitrators,met
69,Arbors,can
341,Arbuckle,would
1225,Arcana,is
72,Archbishop,backed
162,Archdall,says
91,Archdeacon,saw
71,Archer,marries
631,Archetype,is
532,Archibald,died
81,Archidamus,put
101,Archimede,was
157,Architects,consider
54,Architecture,led
72,Arcimboldo,painted
63,Arcy,makes
1140,Area,leased
300,Areas,Subject
46,Arenas,describes
173,Arend,had
53,Aretas,could
185,Arevalo,took
69,Argentine,found
56,Argentinians,used
44,Arguments,examined
66,Argyris,defines
353,Ariadne,felt
45,Ariana,became
81,Ariosto,went
69,Arise,arose
65,Aristocracies,tend
1474,Aristotelians,were
12296,Aristotle,admitted
48,Arithmetische,und
205,Arizona,addressed
209,Arjuna,agrees
92,Ark,symbolized
182,Arkansas,included
50,Arkin,wrote
90,Arlen,got
181,Arma,di
164,Arman,said
136,Armand,insisted
70,Armco,would
401,Armenians,forced
325,Armies,joined
208,Armistice,became
58,Armory,contains
158,Arms,glittering
238,Armstid,was
11931,Army,Disbanded
65,Arnauld,turned
760,Arnhem,had
1826,Arnold,disliked
120,Arnot,gave
103,Arnott,found
53,Arnulphus,was
439,Aro,is
158,Aromatics,were
49,Aron,stands
92,Arrhythmias,resulting
135,Arslan,were
190,Art,leaves
404,Artagnan,stopped
110,Artemisia,frigida
143,Arthasastra,says
372,Arthritis,affects
2364,Arthur,encourages
2194,Article,Signed
180,Articles,Containing
298,Artie,made
142,Artists,learned
91,Arts,Compared
206,Artwork,could
163,Arze,y
77,arachnoid,had
138,arbalest,was
1200,arbitration,hold
1459,arbitrator,apply
215,arc,interrupting
454,arch,showed
122,archaeologists,compared
316,archbishop,considered
42,archdeacon,threw
41,archduke,occupied
266,architect,consulted
456,architects,allowed
1793,architecture,describing
52,architectures,indicates
106,archive,lies
81,archives,unearthed
1527,arcs,converge
85,arctics,are
70,ardor,surpasses
557,ardour,inspired
16090,area,begged
20243,areas,ceded
321,arena,holding
63,arenarius,are
190,areola,enlarges
952,argument,aided
2297,argumentation,based
1453,arguments,claim
2026,arhat,has
142,aristocracy,bowed
290,aristocrats,asked
21875,arm,clings
51,armada,built
47,armament,necessitated
52,armaments,serve
44,armature,known
1789,armies,disputed
150,armistice,established
4227,armor,could
88,armour,helped
132,armpit,can
3553,arms,Gave
2594,army,barring
185,aroma,drew
45,arpeggios,lead
296,arrangement,brokered
1717,arrangements,culminating
49,array,selects
373,arrests,compared
46,arretes,pour
4532,arrhythmias,were
2274,arrival,afforded
98,arrivals,preferred
368,arrow,hid
1134,arrowheads,point
2120,arrows,arrived
68,arse,moving
56,arsenal,using
236,arsenates,have
2657,arson,aimed
17058,art,appear
1609,artefacts,being
1165,arteries,include
55,arteritis,found
404,artha,are
449,arthritis,being
48,arthrography,allows
9199,article,denounces
17663,articles,appear
163,artifacts,deemed
92,artifice,invented
321,artillery,heard
48,artisan,appeared
2526,artist,abstracts
862,artists,attack
40,arts,signifies
406,artwork,serves
128,aryballos,was
64,ARCHIMEDES,APOLLONIUS
82,ARDS,see
198,ARE,TO
194,ARRESTS,BY
152,Arabella,raised
132,Arabia,sends
112,Arabian,made
58,Arabians,entered
151,Arabic,followed
298,Arabs,diminished
311,Aranyaka,Upanishad
75,Aratus,saw
50,Araucaria,cookii
77,Arbiter,rendered
45,Arbitrators,think
195,Arborio,is
69,Archaeologists,examining
116,Archaeology,Can
626,Archbishop,asks
201,Archbold,has
57,Archelaus,got
79,Archimedes,hath
530,Architecture,differs
69,Archivfur,die
207,Arctic,states
50,Arden,noticed
81,Ardennes,regarded
83,Ardis,took
1219,Area,According
187,Areas,sown
60,Arete,would
524,Aretino,addressed
81,Argent,dans
58,Argentina,join
46,Argiiello,did
136,Argo,can
167,Argolis,are
337,ArgumentException,is
55,Ari,invited
97,Arianna,made
80,Arias,proposed
191,Ariel,finished
59,Aries,identifies
188,Ariga,was
111,Arion,made
6499,Aristide,was
52,Aristides,claims
109,Aristophanes,contrasts
1827,Aristotle,brought
649,Ark,must
85,Arkady,studied
50,Arliss,appeared
123,Armada,fight
55,Armagh,declared
53,Armah,would
65,Armalite,is
748,Armand,goes
51,Armatole,was
96,Armenakis,et
253,Armistice,entered
115,Armour,received
406,Arms,extend
207,Armstrong,maintained
6991,Army,commented
1593,Arnheim,was
127,Arno,rose
859,Arnold,presided
141,Aron,sees
319,Arpa,is
4155,Arran,had
290,Arrowsmith,et
6803,Arsenal,was
1193,Art,lifted
76,Artaban,joined
50,Artaud,drew
52,Arte,mas
113,Artemisia,canadensis
53,Arthritis,Ankylosing
1669,Arthur,assembled
324,Articles,Received
104,Articulate,is
65,Artie,lay
80,Artifices,are
3215,Artists,know
51,Artois,turned
754,Arts,took
114,Aruba,can
101,Arundell,said
92,Arvid,would
284,arabs,are
101,aragonite,formed
187,arbitration,works
525,arbitrator,been
148,arbitrators,regard
62,arbors,spoil
451,arc,XY
49,arcades,terminating
154,arch,sat
233,archaeologists,assign
513,archaeology,involves
106,archaism,seems
691,archbishop,knew
68,archbishops,appeared
67,archchancellor,was
281,archers,sat
97,archery,took
1269,architect,aims
249,architects,forged
2998,architecture,discussed
296,archives,constitute
217,arcs,touching
6613,area,Generalized
667,areas,deglaciated
382,arena,consisted
190,areola,contains
45,argaret,was
150,arginine,becomes
137,argon,increases
231,argosy,cast
47,argumens,pour
5664,argument,hurried
1982,arguments,accumulated
46,argumentum,baculinum
178,aria,contains
168,ariki,is
1768,aristocracy,destroyed
52,aristocrats,entertained
151,arithmetic,described
43,arithmetics,contained
122,ark,borne
2838,arm,handing
1197,armament,may
1613,armaments,continue
70,armature,lifts
56,armchair,awaited
65,armchairs,sipping
464,armies,exercised
59,armor,named
576,armour,carried
2909,arms,believing
6049,army,building
80,aromas,began
4183,arrangement,believe
1479,arrangements,bespoke
976,array,brightening
123,arrest,make
55,arret,declaring
82,arrhythmia,predicts
175,arrhythmias,consisted
101,arrival,dissipated
51,arroba,weighs
2254,arrow,describes
458,arrows,inflicted
59,arsenal,led
49,arsenic,incorporated
4231,art,Harmonizes
162,artefacts,gathered
553,arteries,brought
382,artery,depending
468,arthritis,failed
1295,article,defaming
10611,articles,aided
44,articulations,function
948,artifact,removed
233,artifacts,built
113,artifice,having
48,artificialities,introduced
413,artillery,garrisoned
54,artilleryman,went
221,artiodactyls,were
149,artisans,draw
1025,artist,adopt
63,artiste,came
251,artists,point
1195,arts,damage
107,artwork,reflected
469,ARCHIVES,INTERNATIONALES
71,AREAS,IDENTIFIED
274,AREA,HAS
60,ARE,PAID
105,ARTICLE,XIII
52,ARTISTS,LIFE
79,ARTS,THEATER
70,Arabia,shifted
45,Arabians,supplied
227,Arabs,influenced
99,Arachnoid,cyst
87,Arbuthnot,saw
452,Arc,should
46,Arca,are
332,Arcadius,were
109,Arce,would
55,Archaeologists,continued
99,Archduchess,came
181,Archduke,resolved
609,Archer,falls
3861,Archetypes,are
242,Archie,escaped
48,Archilochus,addresses
77,Architecture,focuses
64,Archives,collect
5017,Archivio,storico
160,Arcimboldo,is
40,Arctic,allowed
64,Ardahan,is
173,Ardell,had
118,Ardennes,began
253,Ardrossan,was
2260,Area,Files
122,Areas,Edited
211,Arendt,articulates
95,Aretaeus,has
1923,Aretha,was
124,Arfvedsonite,is
67,Argentina,imposes
68,Argives,prepared
66,Argo,set
121,Argument,seeks
339,Argumentation,may
336,Argyll,sent
74,Arian,were
137,Ariel,explains
244,Aristarchus,said
69,Aristida,funiculata
81,Aristotelianism,taught
1243,Aristotle,discovered
80,Arithmetick,made
190,Arizona,puts
51,Arjuna,prostrated
268,Armand,pulled
869,Armenians,acknowledge
133,Arminius,believed
98,Armistice,occurred
383,Arms,flexed
48,Armstrong,announces
1151,Army,engaging
235,Arney,was
134,Arnold,excels
1045,Aronson,has
77,Arp,worked
189,Arpino,had
133,Arredondo,did
47,Arrests,included
246,Arrow,calls
146,Arrows,labeled
75,Arruza,was
63,Arsenal,occupies
201,Arsenault,said
4592,Art,being
584,Artagnan,darted
56,Artaphernes,were
104,Artaud,refers
87,Artaxerxes,said
442,Arthur,acts
355,Artie,turned
96,Artists,Choose
150,Artorius,is
117,Arts,allowed
145,Arum,are
72,Aruni,says
75,Arusha,did
134,Aryans,comes
168,arabesques,formed
301,arbitrage,have
170,arbitration,allow
603,arbitrator,charged
54,arbitrators,remained
498,arbor,carrying
4011,arc,develops
320,arch,directed
150,archaeologists,conducting
134,archaeology,attests
130,archaique,et
228,archbishop,lent
85,archdukes,pretended
112,archeologists,date
302,archer,hits
707,archers,used
534,arches,fell
42,archetypes,assume
660,architect,alleged
1251,architects,adhered
454,architecture,divides
606,architectures,presented
1093,archives,being
253,arcing,are
176,ardor,took
5942,area,bustled
7455,areas,clouded
66,arena,flooded
50,arenaviruses,can
208,areoles,have
53,argon,diffuses
2010,argument,presuppose
49,argumentation,produces
668,arguments,disseminated
45,aristocracies,remained
2418,aristocracy,beginning
84,aristocrats,depended
279,arithmetic,fails
989,arity,is
1587,ark,could
928,arm,angles
118,armada,met
1932,armies,died
134,armistice,proceeded
794,armistices,were
115,armor,headed
630,armouries,was
58,armpits,become
480672,arms,Do
12429,army,advancing
466,aroma,drifting
223,arousal,contributes
419,arrangement,compels
3964,arrangements,involve
1551,array,causes
113,arrays,result
210,arrearages,shall
54,arrest,renders
929,arrhythmias,occurred
129,arrival,extended
339,arrogance,allows
47,arrow,imprinted
60,arrows,p
57,arsenal,rose
84,arsenides,is
1872,art,calmed
731,arteries,convey
101,arteriosclerosis,exists
45,arteriosus,presents
667,artery,completes
579,arthritis,reflect
1024,article,consacre
1224,articles,indicating
162,articulation,plays
394,artifact,bearing
334,artifacts,bear
264,artificialities,are
340,artillery,banging
56,artillerymen,drilled
67,artisanry,had
85,artisans,exposed
4242,artist,Has
3596,artists,accomplished
451,arts,contains
477,ARCHAIC,PERIOD
434,AREAS,ON
63,ARE,PROVIDED
424,ARF,following
54,ARPANET,can
286,ARTbibliographies,MODERN
72,AR,takes
306,Arab,lay
54,Arabesque,were
201,Arabia,abandoned
114,Arabic,caused
21748,Arabs,being
67,Aracataca,was
59,Arago,considers
119,Aragon,do
60,Arahants,were
61,Aranda,went
48,Aranyakas,do
152,Arason,was
53,Arberry,writes
122,Arbiter,said
111,Arblaster,had
59,Arch,see
75,Archaeologists,made
95,Archbishop,talked
42,Archceopteryx,possessed
61,Archduke,heard
469,Archer,tried
183,Architect,makes
63,Architects,ought
586,Architecture,Styles
273,Archiv,is
64,Archives,led
160,Arcita,is
562,Arctic,might
80,Arctostaphylos,patula
76,Arcy,obtained
480,Ard,el
121,Ardern,had
53,Ardra,were
909,Area,Damaged
433,Arendt,employs
227,Arensky,was
234,Argentina,heard
47,Argentines,feared
586,Argives,would
216,Arguments,went
48,Argyle,ran
42,Argyll,invaded
1539,Ari,looked
6632,Ariadne,fell
4900,Arias,was
46,Ariel,accepted
331,Aries,knows
41,Aristarchus,goes
94,Aristide,met
60,Aristode,holds
1017,Aristotle,admired
116,Arita,declared
330,Arizona,know
56,Arkadian,was
47,Arkansas,attended
181,Arlette,came
229,Arman,is
255,Armand,walked
56,Armenia,tried
240,Armenians,appeared
623,Arminians,held
309,Armitage,turned
77,Arms,Flow
487,Armstrong,adopted
2623,Army,afford
43,Arnett,suggests
106,Arnie,drove
650,Arno,are
881,Arnold,announced
45,Aronson,will
389,Arriola,was
372,Arrows,going
18204,Art,Societies
228,Artaud,concludes
3487,Arthur,assumes
68,Article,XLV
167,Articles,featuring
78,Artists,struggled
317,Artois,appeared
873,Arts,Exhibition
58,Arty,can
42,arbitrariness,consists
122,arbitration,produced
111,arbitrators,Article
3806,arc,intersecting
285,arcade,containing
256,arcana,contained
3628,arch,crashed
252,archaeologists,establish
762,archaeology,contributes
86,archaisms,found
302,archangel,are
248,archbishop,requested
76,archdeacon,talked
600,archers,chanced
127,archery,began
389,arches,consisted
1200,archipelago,lies
255,architect,handed
100,architects,estimate
7520,architecture,began
57,architectures,came
211,architrave,would
119,archives,ought
473,arcing,causes
94,arcualia,are
5870,area,arise
2673,areas,PF
61,arents,were
63,arguement,can
6809,argument,Consider
61863,arguments,affirming
41801,aristocracy,had
182,aristocrat,enjoyed
154,arithmetic,say
130,ark,entered
8171,arm,Drive
552,armada,escapes
58,armaments,existed
69,armarium,was
73,armature,needs
164,armatures,has
209,armband,had
89,armbands,emblazoned
90,armhole,may
1461,armies,considered
95,armor,rushed
101,armour,belongs
1498,arms,Should
3639,army,bivouacked
3161,arrangement,endows
1942,arrangements,claimed
45,arrays,driven
149,arrears,demanded
56,arrest,wanted
354,arrests,recorded
40,arriero,tells
2036,arrival,got
64,arrivals,continues
54,arrow,illustrating
57,arrowheads,delineate
793,arrows,clashed
40,arsenal,equipped
289,arsenals,might
64,arsenides,were
43,arson,based
1882,art,devotes
1081,arteries,corresponds
197,arteriograms,showed
455,arteriography,performed
91,arteriole,dilates
61,arteriosclerosis,shows
12580,artery,built
200,arthritics,can
127,arthropoda,are
46,artichokes,begin
824,article,attested
1952,articles,agree
112,articulating,ends
6147,artifacts,revealing
44,artifice,puts
78,artificers,used
493,artillery,abandoned
54,artillerymen,proved
500,artisan,employed
240,artisans,fashioning
2475,artist,complaining
254252,artists,explained
273,arts,expressing
911,artwork,done
119,ARGUMENT,ABOUT
340,ARISING,OUT
150,ARMS,CROSSED
389,ARTS,DEGREE
395,Arabia,affected
57,Arabin,discussed
2209,Arabs,searching
1065,Arafat,comes
124,Aragon,concludes
129,Aramis,saw
74,Araneta,et
44,Aratus,brought
50,Araucanians,held
145,Arbeitsteilung,und
87,Arbenz,succeeded
79,Arbirlot,was
178,Arbitrageurs,will
46,Arbor,seems
5627,Arc,had
112,Arcadia,begins
319,Archaeology,must
209,Archbishop,assembled
44,Archdale,arrived
98,Archeologists,digging
297,Archer,claims
45,Arches,springing
122,Archie,lies
43,Archimedes,happened
44,Archipelago,occupies
75,Architect,constructed
2196,Architecture,will
65,Archivist,would
719,Arctic,covers
78,Ard,et
69,Ardea,occidentalis
158,Arden,called
6216,Area,Codes
87,Areas,Approaching
72,Aref,succeeded
1632,Arenas,was
149,Areopagitica,are
70,Aretino,does
163,Arevalo,became
250,Argentina,delayed
157,Argentines,left
443,Argument,delivered
151,Arguments,Fail
170,Argyleshire,is
285,Argyll,received
427,Argyris,argues
47,Ariadne,waits
1830,Arians,are
61,Ariel,joined
72,Arieti,believes
67,Ario,is
63,Arisaema,atrorubens
61,Aristagoras,said
161,Aristida,stricta
828,Aristippus,is
52,Aristobulus,refused
47,Aristocracies,had
67,Aristogiton,are
1714,Aristotle,being
53,Arithmetic,says
944,Arizona,provides
81,Arjan,wrote
92,Arjona,was
54,Arkansas,maintained
72,Arkwright,lived
242,Arlen,could
95,Arlington,found
49,Armande,Be
227,Armenia,appear
54,Armenians,begged
55,Armin,made
114,Arms,stretch
238,Armstrong,crawled
2620,Army,assuming
58,Arnett,received
1132,Arnold,acquired
430,Arnolphe,has
72,Arpad,dynasty
90,Arrangement,agreed
40,Arras,passed
835,Arrhythmias,can
44,Arrillaga,returned
57,Arrington,writes
169,Arrow,assumes
46,Arrows,Show
610,Art,Museums
233,Artagnan,might
2641,Artaud,had
47,Artaxerxes,met
431,Artery,may
85,Artevelde,were
774,Arthur,astonished
544,Article,Was
166,Artillerie,Regiment
144,Artist,says
148,Artists,protested
228,Artois,being
140,Arts,Newsletter
317,Arundel,will
62,arabe,syrienne
2211,arbitrator,assigned
263,arbitrators,arrived
102,arc,resembles
48,arcades,end
550,arcana,imperil
891,arch,curved
521,archaeology,leads
958,archbishop,proposes
228,archbishops,received
40,archduke,are
433,arches,holding
44,archipelago,studded
2833,architect,aged
798,architects,continue
1102,architecture,assures
74,architectures,range
103,archives,considered
105,archwires,have
44,ardour,according
2563,area,attested
4644,areas,analysed
255,arena,tends
60,arete,should
122,arfvedsonite,are
333,argon,arc
2183,argument,allow
641,arguments,aplenty
316,arias,can
74,aristocracy,centred
274,aristocrat,felt
246,arithmetic,yields
236,ark,shot
63,arkoses,may
8000,arm,approaches
129,armament,depended
533,armaments,became
333,armchair,will
2632,armies,won
49,armistice,interrupted
3127,arms,assisting
11044,army,collapsing
171,aromatic,are
211,arousal,indicates
13016,arrangement,adopted
220,arrangements,contracted
78,array,simplifies
111,arrays,dimensioned
368,arrival,moved
64,arrivals,marked
113,arrogance,cost
266,arrows,destroyed
59,arsonists,attacked
1964,art,assimilates
46,arte,y
40,artefact,intended
373,arteries,pouring
952,arteritis,has
339,artery,possesses
197,artes,were
51,arthropod,involved
13403,article,banning
13566,articles,Collected
70,articulates,can
118,articulation,enhances
590,articulator,should
302,artifacts,provides
1832,artillery,bristled
492,artillerymen,went
46,artisans,continues
10926,artist,basing
815,artists,flourished
842,arts,champion
412,ARBITRAL,TRIBUNAL
192,AREAS,OTHER
110,AREA,OP
82,ARISTIDES,WITH
289,ARRANGEMENTS,BY
192,ARROW,was
48,ART,WEIGHED
653,ARU,was
499,Arab,disappeared
189,Arabella,have
303,Arabia,denied
273,Arabic,entitled
97105,Arabs,appearing
55,Arafat,take
45,Arago,concludes
128,Araucanians,may
231,Arauco,is
104,Arbitrator,selected
55,Arbroath,would
117,Arbus,said
126,Arbuthnot,passed
42,Arc,wrote
173,Arcadia,represents
63,Archaean,must
116,Archaeologists,came
64,Archard,argues
414,Archbishop,ask
545,Archer,grumbled
57,Arches,held
64,Archie,flew
43,Archilochus,became
142,Archipelago,made
126,Archon,should
484,Archs,Anat
554,Arctic,did
49,Arden,spent
59,Ardener,points
62,Ardisson,was
182,Area,INTRODUCTION
74,Areas,suited
188,Arendt,agreed
145,Aretino,published
182,Argentina,call
81,Argentineans,did
94,Argonaut,could
112,Argonauts,brought
3077,Argumentation,is
223,Arguments,occur
123,Argyll,sat
231,Arias,could
43,Ariosto,sent
83,Aristarchus,worked
327,Aristide,won
42,Aristobulus,suffered
1998,Aristotle,accused
83,Arithmetik,was
209,Arizona,attracts
189,Arlene,became
280,Arliss,said
538,Armada,must
2861,Armando,was
83,Armen,said
47,Armenia,lie
103,Armenians,follow
45,Armentieres,fell
115,Armies,flye
179,Arminda,was
143,Armistice,might
59,Armitage,talked
1026,Arms,restored
61,Armstrong,speaking
3028,Army,accepting
62,Armytage,would
722,Arnie,told
51,Arno,started
134166,Arnold,conveyed
505,Arnould,et
94,Arras,seemed
99,Arrhenius,gave
166,Arrow,published
133,Arrowheads,may
62,Arroyo,ordered
201,Arsenal,located
459,Art,arranged
65,Artagnan,stretched
52,Artemus,gave
57,Artery,carrying
41,Arthrospores,may
1979,Arthur,dropped
226,Article,offers
57,Artie,handed
54,Artifex,is
86,Artificer,standeth
94,Artillery,hit
62,Artisans,engaged
71,Artist,wanted
122,Artists,Award
50,Arts,means
66,Arturo,shrugged
108,Artz,has
86,Arvandus,might
1459,Aryans,brought
58,arabesque,could
44,arbitrage,reduces
502,arbitration,adopted
51,arbitrator,deals
414,arc,read
322,arcade,leads
1352,arch,applied
83,archaeologists,concentrate
255,archbishop,failed
61,archegonia,was
394,archers,opened
459,arches,crowned
81,archetype,produces
322,architect,begin
387,architects,doing
1098,architecture,Based
80,archive,suggest
71,archons,continued
655,ardour,might
37156,area,controlling
135,areal,is
2899,areas,addresses
101,areaways,are
306,arena,gives
73,areola,shows
1376,argument,abandons
148,argumentation,relating
1077,arguments,divert
8244,aristocracy,developed
1692,aristocrat,has
96,aristocratically,governed
54,aristocrats,converted
40,arithmetic,relates
57,ark,shows
552,arm,backed
57,armament,seem
122,armature,ceases
132,armband,marked
489,armies,altered
386,armor,hit
56,armour,flowed
96,armourers,would
2297,arms,Bright
9112,army,adds
48,aroma,started
59,arousal,exhibited
902,arrangement,confers
2926,arrangements,inspired
307,array,moves
663,arrest,violated
59,arrivals,originated
457,arrogance,regarding
206,arrow,directs
57,arrowroot,would
364,arrows,appearing
65,arsenate,combined
51,arsenious,sulfide
1706,art,burnt
2820,artefact,was
163,artefacts,seen
149,artery,destined
16065,article,blown
17991,articles,affords
348,artifacts,exhibited
163,artificialness,indicating
4132,artillery,caused
151,artisan,gives
98,artisans,figured
1132,artist,acted
120,artistry,developed
6043,artists,continued
1112,arts,celebrate
96,ARCHES,WITH
63,AREAS,i
370,ARMD,is
55,ARMS,WILL
81,ARTHUR,LORD
147,ARTS,SCIENCE
241,ART,SCHOOLS
45,Arabella,paid
169,Arabia,containing
1746,Arabs,aspired
53,Arago,met
92,Aragon,becomes
81,Aramis,bit
108,Araucanians,began
113,Arbenz,tried
48,Arbor,shows
117,ArcView,can
58,Arc,caused
228,Arcadia,made
60,Arcesilaus,might
82,Arceuthobium,is
159,Arch,turned
233,Archaeologists,might
311,Archangel,appeared
722,Archer,raised
69,Archimedes,detected
3677,Architect,may
160,Architecture,enables
153,Archytas,made
91,Arcos,v
128,Ardath,was
109,Arden,whispered
96,Ardour,was
92,Area,Does
64,Areas,totalling
52,Ares,complains
107,Arg,Try
525,Argentina,established
66,Argentino,has
45,Argives,defeated
58,Argo,seems
1333,Argonauts,are
138,Argyll,got
251,Ari,died
108,Arica,came
154,Arif,would
82,Ariff,is
44,Aris,will
148,Aristocrats,took
374,Aristodemus,did
155,Aristophanes,appeared
6822,Aristotle,disputed
128,Arius,arrived
443,Arkansas,knew
134,Arkwright,perfected
259,Arlee,was
68,Armada,ventured
60,Armaments,do
121,Armenians,belonging
116,Armes,said
98,Armies,encountered
45,Armijo,entered
70,Arminius,broke
44,Armitage,calls
55,Arms,appearing
293,Armstrong,leads
9132,Army,drove
1355,Arnold,be
1337,Arnot,et
49,Arrays,might
2924,Arrian,puts
543,Arrowheads,were
704,Art,given
815,Artagnan,bent
57,Artaud,dreamed
216,Artery,lies
119,Arthrocentesis,is
91,Arthur,reddened
815,Articles,provides
63,Artificiels,et
649,Artillery,firing
187,Artists,Observed
83,Arturo,pointed
209,Artworks,can
95,Arun,told
62,Aryans,enter
47,ar,hurt
42,arabesques,framing
1347,aragonite,are
184,arbitration,confirmed
52,arbitrator,stressed
96,arbitrators,declined
41,arboriculture,had
140,arborist,can
1313,arc,cither
89,arch,proclaims
51,archaeologist,published
319,archaeology,concentrated
333,archbishop,changed
96,archer,thought
101,archers,dared
204,arches,flung
101,archetypes,occur
47,archipelagoes,stretching
274,architect,changed
1818,architects,appear
1275,architecture,accommodates
85,archways,gave
101,arcologies,are
689,arcs,resembling
71,ards,can
21053,area,Bed
723,areas,assess
423,arena,formed
104,arenas,differ
127,arginine,occurs
606,argument,employing
45,argumentation,taking
598,arguments,falter
78,arias,expressing
262,aridity,occurred
1160,aristocracies,had
718,aristocracy,embraced
110,aristocrat,began
3450,arithmetic,could
62,ark,ought
1374,arm,added
75,armadillos,was
443,armaments,came
683,armies,exchanged
579,armistice,shall
175,armor,jingling
288,armour,rung
2268,arms,FIGURE
230,army,informs
352,aroma,began
178,aromas,made
58,aromatic,starting
171332,arrangement,accentuated
41,arrangements,evince
69,arras,have
183,array,broken
130,arrest,Seems
119,arrival,attempts
379,arrivals,exceeded
74,arrows,refers
62,arsenic,require
45,arses,would
1583,art,bewitched
165,arterial,has
6266,arteries,Left
526,arteriotomy,was
99,artery,utilizing
154,arthritis,based
737,arthroscope,can
19219,article,enhanced
2402,articles,Articles
373,artifacts,play
700,artillery,aided
73,artilleryman,serving
74,artillerymen,brought
535,artisans,maintained
1564,artist,building
24989,artists,adapted
66,artizans,happens
321,arts,bent
73,artwork,stolen
114,ARCHITECTURAL,WORK
259,ARDS,occurs
163,AREA,BEHIND
61,ARENA,controlled
1271,ART,FROM
363,AR,represents
70,Arab,throws
66,Arabella,spent
253,Arabia,dropped
879,Arabs,avoid
14500,Arafat,had
77,Aragones,was
73,Arakan,remained
181,Aram,says
98,Arameans,became
102,Arcadius,indulged
180,Arcesilaus,did
